product_a,product_a_label,product_b,product_b_label,similarity,shared_attributes,shared_attribute_nodes
PRODUCT:5184,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5390,FRASCO TUBULAR VIDRIO TRANSPARENTE 3ML T/BAQUELITA N13,0.3353,3,MATERIAL:VIDRIO|TYPE:FRASCO|COLOR:TRANSPARENTE
PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,0.3353,3,MATERIAL:VIDRIO|CAPACITY:100ML|COLOR:TRANSPARENTE
PRODUCT:5184,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,0.3353,3,MATERIAL:VIDRIO|CAPACITY:50ML|COLOR:TRANSPARENTE
PRODUCT:5175,FRASCO VIDRIO AMBAR IMPORTADO 30ML C/TAPA Y TAPON B28,PRODUCT:5538,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL,0.3353,3,COLOR:AMBAR|MOUTH_SIZE:28MM|TYPE:FRASCO
PRODUCT:5175,FRASCO VIDRIO AMBAR IMPORTADO 30ML C/TAPA Y TAPON B28,PRODUCT:5540,FRASCO PET AMBAR 120ML B28 C/TAPA SPRAY,0.3353,3,COLOR:AMBAR|MOUTH_SIZE:28MM|TYPE:FRASCO
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,0.3353,3,MATERIAL:VIDRIO|TYPE:FRASCO|COLOR:TRANSPARENTE
PRODUCT:5280,POTE PASTILLERO PLASTICO BLANCO 10GR C/TAPA B/20,PRODUCT:5551,TAPA FLIP TOP BLANCO N20,0.3351,2,COLOR:BLANCO|MOUTH_SIZE:20MM
PRODUCT:5279,POTE PASTILLERO PLASTICO BLANCO 12GR C/TAPA B/20,PRODUCT:5551,TAPA FLIP TOP BLANCO N20,0.3351,2,COLOR:BLANCO|MOUTH_SIZE:20MM
PRODUCT:5278,POTE PASTILLERO PLASTICO BLANCO 19GR C/TAPA B/20,PRODUCT:5551,TAPA FLIP TOP BLANCO N20,0.3351,2,COLOR:BLANCO|MOUTH_SIZE:20MM
PRODUCT:5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,PRODUCT:5485,GOTERO VIDRIO AZUL 5ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:5ML
PRODUCT:5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,PRODUCT:5525,PASTILLERO PLASTICO BLANCO 180ML C/TAPA,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,PRODUCT:5525,PASTILLERO PLASTICO BLANCO 180ML C/TAPA,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),0.3351,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),PRODUCT:5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5328,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,PRODUCT:5370,FRASCO VIDRIO TRANSPARENTE ESPARRAGUERO 315ML C/TAPA 63,0.3351,2,MATERIAL:VIDRIO|COLOR:TRANSPARENTE
PRODUCT:5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5328,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,PRODUCT:5372,FRASCO VIDRIO TRANSPARENTE 458ML C/TAPA 82,0.3351,2,MATERIAL:VIDRIO|COLOR:TRANSPARENTE
PRODUCT:5270,PIPETEADOR DE CREMALLERA VERDE (PUMP) 10ML,PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,0.3351,2,CAPACITY:10ML|COLOR:VERDE
PRODUCT:5292,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON,PRODUCT:5328,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,0.3351,2,MATERIAL:VIDRIO|COLOR:TRANSPARENTE
PRODUCT:5281,GOTERO VIDRIO TRANSPARENTE 5ML C/TAPA Y CHUPON,PRODUCT:5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,0.3351,2,MATERIAL:VIDRIO|CAPACITY:5ML
PRODUCT:5026,PASTILLERO PLASTICO BLANCO 60GR CON TAPA,PRODUCT:5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5026,PASTILLERO PLASTICO BLANCO 60GR CON TAPA,PRODUCT:5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,PRODUCT:5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5027,PASTILLERO PLASTICO BLANCO 90GR CON TAPA,PRODUCT:5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5028,PASTILLERO PLASTICO BLANCO 120GR CON TAPA,PRODUCT:5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5028,PASTILLERO PLASTICO BLANCO 120GR CON TAPA,PRODUCT:5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,PRODUCT:5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5262,GOTERO PLASTICO BLANCO 10ML C/TAPA Y TAPON N15,PRODUCT:5479,PROBADOR PLASTICO NATURAL CON ATOMIZDOR 10ML,0.3351,2,CAPACITY:10ML|MATERIAL:PLASTICO
PRODUCT:5262,GOTERO PLASTICO BLANCO 10ML C/TAPA Y TAPON N15,PRODUCT:5480,PROBADOR PLASTICO NATURAL C/GANCHO CON ATOMIZDOR 10ML,0.3351,2,CAPACITY:10ML|MATERIAL:PLASTICO
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,PRODUCT:5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:100ML
PRODUCT:5000,FRASCO GOTERO VIDRIO AMBAR 5ML CON TAPA Y CHUPON,PRODUCT:5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,0.3351,2,MATERIAL:VIDRIO|CAPACITY:5ML
PRODUCT:5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,PRODUCT:5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,PRODUCT:5461,MATRAZ ERLENMEYER DE VIDRIO BORO 50ML g-,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5380,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,PRODUCT:5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5291,FRASCO ROLL-ON VIDRIO TRANSPARENTE 3ML C/TAPA Y TAPON,PRODUCT:5328,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,0.3351,2,MATERIAL:VIDRIO|COLOR:TRANSPARENTE
PRODUCT:5347,BAGUETA O VARILLA DE VIDRIO 30ML,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:30ML
PRODUCT:5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,PRODUCT:5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,PRODUCT:5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,PRODUCT:5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,PRODUCT:5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5088,VASO PRECIPITADO DE VIDRIO 50ML (BEAKER),PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.3351,2,MATERIAL:VIDRIO|CAPACITY:50ML
PRODUCT:5027,PASTILLERO PLASTICO BLANCO 90GR CON TAPA,PRODUCT:5186,FRASCO PLASTICO INSECTICIDA BLANCO 1LT C/TAPA Y TAPON,0.3351,2,COLOR:BLANCO|MATERIAL:PLASTICO
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,PRODUCT:5611,FRASCO PET TRANSPARENTE GATILLO 650ML MOD IP S/TAPA B28,0.3349,3,TYPE:FRASCO|COLOR:TRANSPARENTE|MATERIAL:PET
PRODUCT:5208,FRASCO PET TRANSPARENTE 30ML C/TAPA PRESS N20,PRODUCT:5611,FRASCO PET TRANSPARENTE GATILLO 650ML MOD IP S/TAPA B28,0.3349,3,TYPE:FRASCO|COLOR:TRANSPARENTE|MATERIAL:PET
PRODUCT:5023,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,PRODUCT:5611,FRASCO PET TRANSPARENTE GATILLO 650ML MOD IP S/TAPA B28,0.3349,3,TYPE:FRASCO|COLOR:TRANSPARENTE|MATERIAL:PET
PRODUCT:5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,PRODUCT:5169,FRASCO VIDRIO TRANSPARENTE 1LT C/TAPA Y TAPON N28,0.3345,2,TYPE:FRASCO|CAPACITY:1L
PRODUCT:5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.3345,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5047,FRASCO PLASTICO BLANCO 500ML CON TAPA Y TAPON N28,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.3345,2,TYPE:FRASCO|CAPACITY:500ML
PRODUCT:5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,PRODUCT:5327,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.,0.3345,2,TYPE:FRASCO|CAPACITY:1L
PRODUCT:5042,FRASCO PLASTICO AMBAR 1LT CON TAPA Y TAPON N28,PRODUCT:5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,0.3345,2,TYPE:FRASCO|CAPACITY:1L
PRODUCT:5245,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA BAQUELITA N24 Y LAINA SILICONA,PRODUCT:5609,FRASCO VIDRIO TRANSPARENTE 100ML TAPA SPRAY METALIZADA,0.3345,3,MATERIAL:VIDRIO|TYPE:FRASCO|COLOR:TRANSPARENTE
PRODUCT:5299,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,0.3345,2,CAPACITY:50ML|TYPE:FRASCO
PRODUCT:5041,FRASCO PLASTICO AMBAR 500ML CON TAPA Y TAPON N28,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.3345,2,TYPE:FRASCO|CAPACITY:500ML
PRODUCT:5285,SOLO MINI TRIGGER BLANCO B28,PRODUCT:5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,0.3345,2,COLOR:BLANCO|MOUTH_SIZE:28MM
PRODUCT:5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,PRODUCT:5335,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA,0.3345,2,TYPE:FRASCO|CAPACITY:1L
PRODUCT:5333,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.3345,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.3345,2,TYPE:FRASCO|CAPACITY:500ML
PRODUCT:5170,FRASCO VIDRIO TRANSPARENTE 500ML C/TAPA Y TAPON N28,PRODUCT:5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,0.3345,2,TYPE:FRASCO|CAPACITY:500ML
PRODUCT:5037,FRASCO PLASTICO NATURAL 1LT CON TAPA Y TAPON N28,PRODUCT:5072,FRASCO YOGURT 1LT BLANCO CON TAPA 38MM,0.3345,2,TYPE:FRASCO|CAPACITY:1L
PRODUCT:5539,FRASCO PET AMBAR 120ML B28 C/TAPA TRIGGER,PRODUCT:5618,FRASCO PET AMBAR 250ML C/TAPA DISPENSADORA N24,0.3345,3,COLOR:AMBAR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5561,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,PRODUCT:5609,FRASCO VIDRIO TRANSPARENTE 100ML TAPA SPRAY METALIZADA,0.3345,3,MATERIAL:VIDRIO|TYPE:FRASCO|COLOR:TRANSPARENTE
PRODUCT:5377,FRASCO VIDRIO AMBAR 50ML B18 TAPA ESPRAY,PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,0.3345,2,CAPACITY:50ML|TYPE:FRASCO
PRODUCT:5157,FRASCO VIDRIO AMBAR 50ML C/TAPA Y TAPON B18,PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,0.3345,2,CAPACITY:50ML|TYPE:FRASCO
PRODUCT:5147,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,0.3345,2,CAPACITY:50ML|TYPE:FRASCO
PRODUCT:5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.3345,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5293,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18,PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,0.3345,3,CAPACITY:30ML|COLOR:TRANSPARENTE|MOUTH_SIZE:18MM
PRODUCT:5449,FRASCO VIDRIO TRANSPARENTE ALIMENTO 250ML T/63,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.3345,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5171,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA Y TAPON N28,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.3345,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5611,FRASCO PET TRANSPARENTE GATILLO 650ML MOD IP S/TAPA B28,PRODUCT:5612,PET JABONERA TRANSPARENTE 28GR 400ML S/TAPA B28,0.3345,3,MOUTH_SIZE:28MM|COLOR:TRANSPARENTE|MATERIAL:PET
PRODUCT:5296,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,PRODUCT:5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,0.3345,2,TYPE:FRASCO|CAPACITY:250ML
PRODUCT:5558,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,PRODUCT:5564,FRASCO PET BLANCO 60ML C/TAPA SPRAY N20,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|MATERIAL:PET
PRODUCT:5184,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5558,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5183,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5253,FRASCO PET 1LT TRANSPARENTE C/SPRAY PISTOLA N28,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5184,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5253,FRASCO PET 1LT TRANSPARENTE C/SPRAY PISTOLA N28,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5183,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5286,FRASCO PET TRANSPARENTE 250ML C/TAPA SPRAY MINI PISTOLA N24,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5286,FRASCO PET TRANSPARENTE 250ML C/TAPA SPRAY MINI PISTOLA N24,PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5253,FRASCO PET 1LT TRANSPARENTE C/SPRAY PISTOLA N28,PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5253,FRASCO PET 1LT TRANSPARENTE C/SPRAY PISTOLA N28,PRODUCT:5564,FRASCO PET BLANCO 60ML C/TAPA SPRAY N20,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|MATERIAL:PET
PRODUCT:5184,FRASCO VIDRIO TRANSPARENTE CUADRADO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5286,FRASCO PET TRANSPARENTE 250ML C/TAPA SPRAY MINI PISTOLA N24,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5183,FRASCO VIDRIO TRANSPARENTE ALTO 50ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5558,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5209,FRASCO PET TRANSPARENTE 120ML B/28 C/TAPA DISPENSADOR GEL,PRODUCT:5553,FRASCO PET BLANCO 60ML C/TAPA DISPENSADOR N20,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5209,FRASCO PET TRANSPARENTE 120ML B/28 C/TAPA DISPENSADOR GEL,PRODUCT:5618,FRASCO PET AMBAR 250ML C/TAPA DISPENSADORA N24,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5120,FRASCO PET TRANSPARENTE 60ML B/20 C/TAPA DISPENSADOR,PRODUCT:5618,FRASCO PET AMBAR 250ML C/TAPA DISPENSADORA N24,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5283,FRASCO GOTERO INTERNO VIDRIO AMBAR 10ML B/18 C/TAPA P.,PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,0.3341,3,TYPE:GOTERO|CAPACITY:10ML|MOUTH_SIZE:18MM
PRODUCT:5553,FRASCO PET BLANCO 60ML C/TAPA DISPENSADOR N20,PRODUCT:5618,FRASCO PET AMBAR 250ML C/TAPA DISPENSADORA N24,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5121,FRASCO PET TRANSPARENTE 30ML B/20 TAPA DISPENSADOR GEL,PRODUCT:5538,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5121,FRASCO PET TRANSPARENTE 30ML B/20 TAPA DISPENSADOR GEL,PRODUCT:5593,FRASCO PET AZUL 250ML C/TAPA DISPENSADORA N24,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5121,FRASCO PET TRANSPARENTE 30ML B/20 TAPA DISPENSADOR GEL,PRODUCT:5618,FRASCO PET AMBAR 250ML C/TAPA DISPENSADORA N24,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5120,FRASCO PET TRANSPARENTE 60ML B/20 C/TAPA DISPENSADOR,PRODUCT:5593,FRASCO PET AZUL 250ML C/TAPA DISPENSADORA N24,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5209,FRASCO PET TRANSPARENTE 120ML B/28 C/TAPA DISPENSADOR GEL,PRODUCT:5593,FRASCO PET AZUL 250ML C/TAPA DISPENSADORA N24,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
PRODUCT:5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,PRODUCT:5558,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,0.3341,3,TYPE:FRASCO|SUBTYPE:ATOMIZADOR|COLOR:TRANSPARENTE
PRODUCT:5120,FRASCO PET TRANSPARENTE 60ML B/20 C/TAPA DISPENSADOR,PRODUCT:5538,FRASCO PET AMBAR 120ML B28 C/TAPA DISPENSADOR GEL,0.3341,3,SUBTYPE:DISPENSADOR|TYPE:FRASCO|MATERIAL:PET
