product,product_label,rank,similar,similar_label,similarity,shared_attributes
PRODUCT:5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,4.0,PRODUCT:5118,FRASCO VIDRIO TRANSPARENTE TUBULAR 5ML CON TAPA BAQUELITA N20,0.4966,4
PRODUCT:5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,5.0,PRODUCT:5116,FRASCO VIDRIO TRANSPARENTE TUBULAR 15ML CON TAPA BAQUELITA N18,0.4966,4
PRODUCT:5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,6.0,PRODUCT:5117,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML CON TAPA BAQUELITA B/20,0.4966,4
PRODUCT:5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,7.0,PRODUCT:5512,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63,0.4336,3
PRODUCT:5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,8.0,PRODUCT:5370,FRASCO VIDRIO TRANSPARENTE ESPARRAGUERO 315ML C/TAPA 63,0.4316,3
PRODUCT:5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,9.0,PRODUCT:5372,FRASCO VIDRIO TRANSPARENTE 458ML C/TAPA 82,0.4316,3
PRODUCT:5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,10.0,PRODUCT:5291,FRASCO ROLL-ON VIDRIO TRANSPARENTE 3ML C/TAPA Y TAPON,0.4316,3
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,1.0,PRODUCT:5118,FRASCO VIDRIO TRANSPARENTE TUBULAR 5ML CON TAPA BAQUELITA N20,0.716,5
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,2.0,PRODUCT:5390,FRASCO TUBULAR VIDRIO TRANSPARENTE 3ML T/BAQUELITA N13,0.7081,5
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,3.0,PRODUCT:5391,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,0.7081,5
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,4.0,PRODUCT:5148,FRASCO VIDRIO TRANSPARENTE 5ML C/TAPA Y TAPON B18,0.5802,4
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,5.0,PRODUCT:5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,0.5081,4
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,6.0,PRODUCT:5116,FRASCO VIDRIO TRANSPARENTE TUBULAR 15ML CON TAPA BAQUELITA N18,0.4966,4
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,7.0,PRODUCT:5117,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML CON TAPA BAQUELITA B/20,0.4966,4
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,8.0,PRODUCT:5329,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18,0.4966,4
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,9.0,PRODUCT:5512,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63,0.4336,3
PRODUCT:5392,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,10.0,PRODUCT:5292,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON,0.4316,3
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,1.0,PRODUCT:5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,1.0,5
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,2.0,PRODUCT:5553,FRASCO PET BLANCO 60ML C/TAPA DISPENSADOR N20,0.8313,5
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,3.0,PRODUCT:5564,FRASCO PET BLANCO 60ML C/TAPA SPRAY N20,0.8313,5
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,4.0,PRODUCT:5120,FRASCO PET TRANSPARENTE 60ML B/20 C/TAPA DISPENSADOR,0.5693,4
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,5.0,PRODUCT:5518,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20,0.4956,3
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,6.0,PRODUCT:5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,0.4956,3
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,7.0,PRODUCT:5601,FRASCO PET AMBAR 60ML CON TAPA MINIGATILLO B28,0.4312,3
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,8.0,PRODUCT:5563,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,0.4312,3
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,9.0,PRODUCT:5044,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,0.4312,3
PRODUCT:5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,10.0,PRODUCT:5216,FRASCO PET TRANSPARENTE 60ML C/TAPA Y TAPON N28,0.4312,3
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,1.0,PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,0.747,6
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,2.0,PRODUCT:5246,GOTERO VIDRIO TRANSPARENTE 10ML C/TAPA Y CHUPON,0.6267,5
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,3.0,PRODUCT:5273,GOTERO VIDRIO PAVONADO 10ML B18 TAPA Y CHUPON,0.624,5
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,4.0,PRODUCT:5395,GOTERO PET TRANSPARENTE 20ML N18,0.4993,4
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,5.0,PRODUCT:5421,FRASCO GOTERO VIDRIO VERDE 10ML C/TAPA Y CHUPON,0.4455,4
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,6.0,PRODUCT:5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,0.4455,4
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,7.0,PRODUCT:5488,FRASCO GOTERO VIDRIO TRANSPARENTE 50ML C/TAPA Y CHUPON,0.4438,4
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,8.0,PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,0.4438,4
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,9.0,PRODUCT:5252,GOTERO VIDRIO TRANSPARENTE 100ML C/TAOA Y CHUPON,0.4438,4
PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,10.0,PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,0.4438,4
PRODUCT:5395,GOTERO PET TRANSPARENTE 20ML N18,1.0,PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,0.4993,4
PRODUCT:5395,GOTERO PET TRANSPARENTE 20ML N18,2.0,PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,0.4993,4
PRODUCT:5395,GOTERO PET TRANSPARENTE 20ML N18,3.0,PRODUCT:5151,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,0.4277,3
PRODUCT:5395,GOTERO PET TRANSPARENTE 20ML N18,4.0,PRODUCT:5023,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,0.4255,3
PRODUCT:5395,GOTERO PET TRANSPARENTE 20ML N18,5.0,PRODUCT:5604,SOLO TAPA GOTERO INTERNO Y TAPON N18,0.3979,2
PRODUCT:5395,GOTERO PET TRANSPARENTE 20ML N18,6.0,PRODUCT:5214,FRASCO GOTERO VIDRIO TRANSPARENTE 20ML C/TAPA Y CHUPON,0.3787,3
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,1.0,PRODUCT:5394,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,0.747,6
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,2.0,PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,0.6267,5
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,3.0,PRODUCT:5274,GOTERO VIDRIO PAVONADO 30ML B18 TAPA Y CHUPON,0.624,5
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,4.0,PRODUCT:5023,FRASCO PET TRANSPARENTE 30ML C/TAPA FLIT TOP N18,0.5007,4
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,5.0,PRODUCT:5395,GOTERO PET TRANSPARENTE 20ML N18,0.4993,4
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,6.0,PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,0.4455,4
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,7.0,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.4455,4
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,8.0,PRODUCT:5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,0.4455,4
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,9.0,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.4455,4
PRODUCT:5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,10.0,PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,0.4455,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,1.0,PRODUCT:5155,FRASCO VIDRIO AMBAR 20ML C/TAPA Y TAPON B18,1.0,5
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,2.0,PRODUCT:5463,FRASCO VIDRIO AZUL 20ML B/18 TAPA ESPRAY,0.6655,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,3.0,PRODUCT:5151,FRASCO VIDRIO TRANSPARENTE 20ML C/TAPA Y TAPON N18,0.6655,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,4.0,PRODUCT:5145,FRASCO VIDRIO VERDE 20ML C/TAPA Y TAPON N18,0.6655,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,5.0,PRODUCT:5576,FRASCO VIDRIO AMBAR 5ML B18 TAPA ESPRAY,0.6625,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,6.0,PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,0.6625,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,7.0,PRODUCT:5154,FRASCO VIDRIO AMBAR 15ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,8.0,PRODUCT:5153,FRASCO VIDRIO AMBAR 10ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,9.0,PRODUCT:5152,FRASCO VIDRIO AMBAR 5ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5397,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,10.0,PRODUCT:5156,FRASCO VIDRIO AMBAR 30ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,1.0,PRODUCT:5156,FRASCO VIDRIO AMBAR 30ML C/TAPA Y TAPON B18,1.0,5
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,2.0,PRODUCT:5468,FRASCO VIDRIO AZUL 30ML B/18 TAPA MINIGEL,0.6655,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,3.0,PRODUCT:5585,FRASCO VIDRIO AZUL 30ML B/18 TAPA ESPRAY,0.6655,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,4.0,PRODUCT:5247,FRASCO VIDRIO TRANSPARENTE 30ML C/TAPA Y TAPON N18,0.6655,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,5.0,PRODUCT:5388,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,0.6655,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,6.0,PRODUCT:5146,FRASCO VIDRIO VERDE 30ML C/TAPA Y TAPON B18,0.6655,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,7.0,PRODUCT:5576,FRASCO VIDRIO AMBAR 5ML B18 TAPA ESPRAY,0.6625,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,8.0,PRODUCT:5154,FRASCO VIDRIO AMBAR 15ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,9.0,PRODUCT:5153,FRASCO VIDRIO AMBAR 10ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5398,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,10.0,PRODUCT:5152,FRASCO VIDRIO AMBAR 5ML C/TAPA Y TAPON B18,0.6625,4
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,1.0,PRODUCT:5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,1.0,6
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,2.0,PRODUCT:5004,FRASCO GOTERO VIDRIO AMBAR 30ML CON TAPA Y CHUPON,1.0,6
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,3.0,PRODUCT:5274,GOTERO VIDRIO PAVONADO 30ML B18 TAPA Y CHUPON,0.7165,5
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,4.0,PRODUCT:5422,FRASCO GOTERO VIDRIO VERDE 30ML C/TAPA Y CHUPON,0.7143,5
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,5.0,PRODUCT:5379,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,0.7143,5
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,6.0,PRODUCT:5260,FRASCO GOTERO VIDRIO TRANSPARENTE 30ML C/TAPA Y CHUPON,0.7143,5
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,7.0,PRODUCT:6514,GOTERO VIDRIO AMBAR 20ML TAPA METALIZADA DORADA Y CHUPON,0.7117,5
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,8.0,PRODUCT:5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,0.7117,5
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,9.0,PRODUCT:5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,0.7117,5
PRODUCT:5400,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,10.0,PRODUCT:5001,FRASCO GOTERO VIDRIO AMBAR 10ML CON TAPA Y CHUPON,0.7117,5
PRODUCT:5401,PROBETA VIDRIO 25ML,1.0,PRODUCT:5527,VASO PRECIPITADO DE VIDRIO 25ML (BEAKER),0.6823,2
PRODUCT:5401,PROBETA VIDRIO 25ML,2.0,PRODUCT:5514,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,0.515,2
PRODUCT:5401,PROBETA VIDRIO 25ML,3.0,PRODUCT:5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,0.515,2
PRODUCT:5401,PROBETA VIDRIO 25ML,4.0,PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,0.3939,2
PRODUCT:5401,PROBETA VIDRIO 25ML,5.0,PRODUCT:5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,0.3939,2
PRODUCT:5401,PROBETA VIDRIO 25ML,6.0,PRODUCT:5089,PROBETA DE VIDRIO GRADUADA C/PICO 10 ML,0.3939,2
PRODUCT:5401,PROBETA VIDRIO 25ML,7.0,PRODUCT:5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,0.3939,2
PRODUCT:5401,PROBETA VIDRIO 25ML,8.0,PRODUCT:5211,PROBETA VIDRIO TRANSPARENTE 250ML,0.3906,2
PRODUCT:5401,PROBETA VIDRIO 25ML,9.0,PRODUCT:5298,PROBETA VIDRIO TRANSPARENTE 500ML,0.3906,2
PRODUCT:5401,PROBETA VIDRIO 25ML,10.0,PRODUCT:5159,FRASCO VIDRIO AMBAR 25ML C/TAPA Y TAPON B28,0.3399,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,1.0,PRODUCT:5087,VASO PRECIPITADO DE VIDRIO 100 ML (BEAKER),1.0,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,2.0,PRODUCT:5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,0.515,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,3.0,PRODUCT:5342,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,0.5027,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,4.0,PRODUCT:5343,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 100ML,0.5027,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,5.0,PRODUCT:5537,FRASCO VIDRIO AMBAR IMPORTADO 100ML C/TAPA Y TAPON INTERNO.,0.4145,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,6.0,PRODUCT:5243,VIAL VIDRIO TRANSPARENTE 100ML B20,0.4082,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,7.0,PRODUCT:5248,FRASCO VIDRIO TRANSPARENTE 100ML C/TAPA Y TAPON B18,0.4038,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,8.0,PRODUCT:5162,FRASCO VIDRIO AMBAR 100ML TAPA Y TAPON N28,0.4038,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,9.0,PRODUCT:5158,FRASCO VIDRIO AMBAR 100ML C/TAPA Y TAPON B18,0.4038,2
PRODUCT:5402,MATRAZ ERLENMEYER DE VIDRIO BORO 100ML,10.0,PRODUCT:5609,FRASCO VIDRIO TRANSPARENTE 100ML TAPA SPRAY METALIZADA,0.4013,2
PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,1.0,PRODUCT:5590,FIOLA 1L VIDRIO,1.0,2
PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,2.0,PRODUCT:5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),1.0,2
PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,3.0,PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,0.515,2
PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,4.0,PRODUCT:5360,POTE VIDRIO TRANSPARENTE 1L C/TAPA 100,0.504,2
PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,5.0,PRODUCT:5565,FRASCO DE VIDRIO AMBAR BOCA ANCHA TAPA AZUL 1L,0.5027,2
PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,6.0,PRODUCT:5259,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 1L NIU S/20.0,0.5027,2
PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,7.0,PRODUCT:5169,FRASCO VIDRIO TRANSPARENTE 1LT C/TAPA Y TAPON N28,0.4038,2
PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,8.0,PRODUCT:5166,FRASCO VIDRIO AMBAR IMPORTADO 1LT B28 TAPA Y TAPON,0.3449,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,1.0,PRODUCT:5381,FRASCO VIDRIO AZUL 50ML B/18 TAPA ESPRAY,0.6026,3
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,2.0,PRODUCT:5308,TUVO CONICO TAPA AZUL 50ML C/FALDON,0.4109,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,3.0,PRODUCT:5264,FRASCO DE  VIDRIO BOCA ANCHA TAPA AZUL 500ML,0.397,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,4.0,PRODUCT:5259,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 1L NIU S/20.0,0.397,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,5.0,PRODUCT:5342,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,0.397,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,6.0,PRODUCT:5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,0.397,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,7.0,PRODUCT:5299,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,0.3345,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,8.0,PRODUCT:5377,FRASCO VIDRIO AMBAR 50ML B18 TAPA ESPRAY,0.3345,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,9.0,PRODUCT:5157,FRASCO VIDRIO AMBAR 50ML C/TAPA Y TAPON B18,0.3345,2
PRODUCT:5404,FRASCO BOCA ANCHA TRANSPARENTE TAPA AZUL 50ML,10.0,PRODUCT:5147,FRASCO VIDRIO VERDE 50ML C/TAPA Y TAPON B18,0.3345,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,1.0,PRODUCT:5603,PIPETA SEREOLOGICA GRADUADA VIDRIO 3ML,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,2.0,PRODUCT:5602,PIPETA SEREOLOGICA GRADUADA VIDRIO 2ML,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,3.0,PRODUCT:5514,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,4.0,PRODUCT:5349,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,5.0,PRODUCT:5224,VASO VIDRIO BORO GRADUADO 2LT,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,6.0,PRODUCT:5110,PIPETA SEREOLOGICA GRADUADA DE VIDRIO DE 10ML - CITOGLAS,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,7.0,PRODUCT:5265,PIPETA SEREOLOGICA GRADUADA VIDRIO 5ML - CITOGLAS,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,8.0,PRODUCT:5097,BURETA DE VIDRIO GRADUADO DE 25 ML CON LLAVE DE VIDRIO,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,9.0,PRODUCT:5384,VASO DE VIDRIO BORO GRADUADO 10ML,0.492,2
PRODUCT:5409,FIOLA VOLUMETRICA GRADUADO DE VIDRIO 1000ML - BOECO,10.0,PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,0.3983,2
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,1.0,PRODUCT:5089,PROBETA DE VIDRIO GRADUADA C/PICO 10 ML,0.5887,3
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,2.0,PRODUCT:5090,PROBETA DE VIDRIO GRADUADA C/PICO 50 ML G-,0.5887,3
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,3.0,PRODUCT:5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,0.5887,3
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,4.0,PRODUCT:5590,FIOLA 1L VIDRIO,0.515,2
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,5.0,PRODUCT:5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),0.515,2
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,6.0,PRODUCT:5403,MATRAZ ERLENMEYER DE VIDRIO 1L,0.515,2
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,7.0,PRODUCT:5069,PISETA 1LT,0.4986,2
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,8.0,PRODUCT:5603,PIPETA SEREOLOGICA GRADUADA VIDRIO 3ML,0.3983,2
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,9.0,PRODUCT:5602,PIPETA SEREOLOGICA GRADUADA VIDRIO 2ML,0.3983,2
PRODUCT:5412,PROBETA VIDRIO GRADUADA 1L,10.0,PRODUCT:5514,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,0.3983,2
