product_id,product_name,supplier,supplier_norm,supplier_options,effective_unit_cost,reference_unit_cost,edge_weight,savings_per_unit,savings_pct,capacity_units,supplier_capacity,purchase_lines,last_purchase,is_negative_edge,scenario_type
5494,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO 16*150MM,CRISTOFER IMPORT EIRL,CRISTOFER IMPORT EIRL,2,2.2,2.35,-0.15,0.15,0.06383,10,300,1,2025-10-20,True,historical_saving
5494,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO 16*150MM,RIVERA BAILON CIRO FELIX,RIVERA BAILON CIRO FELIX,2,2.5,2.35,0.15,-0.15,-0.06383,6,62,1,2026-03-20,False,at_or_above_reference
5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,2.35,2.35,0.0,0.0,0.0,50,4424,1,2025-11-25,False,at_or_above_reference
5496,VASO DE PLASTICO 500ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,3.0,3.0,0.0,0.0,0.0,5,1250,1,2025-11-13,False,at_or_above_reference
5497,CAJA PARA PORTAOBJETOS *25UND,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,1,5.0,5.0,0.0,0.0,0.0,3,500,1,2025-11-13,False,at_or_above_reference
5498,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,MULTIGLASS & PLASTIC E.I.R.L.,MULTIGLASS PLASTIC E I R L,3,0.7,0.8,-0.1,0.1,0.125,100,2350,2,2026-04-15,True,historical_saving
5498,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,VIPLASTIC S.A.C.,VIPLASTIC S A C,3,0.8,0.8,0.0,0.0,0.0,50,250,1,2025-11-13,False,at_or_above_reference
5498,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,0.82,0.8,0.02,-0.02,-0.025,150,4424,1,2026-01-12,False,at_or_above_reference
5499,POTE DOBLE FONDO BLANCO IMPORTADO 60GR C/TAPA Y LAINA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,2.0,2.0,0.0,0.0,0.0,50,2050,1,2025-08-27,False,at_or_above_reference
5500,"GRADILLA PARA CRIOVIALES TAPA PRESION (EPPENDORF) 0.5ML, 1.5ML Y 2ML",CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,15.0,15.0,0.0,0.0,0.0,1,1250,1,2025-07-12,False,at_or_above_reference
5501,LANCETERO NIPRO PREMIER UNIVERSAL,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,8.0,8.0,0.0,0.0,0.0,1,1250,1,2025-07-12,False,at_or_above_reference
5502,VIAL VIDRIO AMBAR 50ML B20,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,1,1.0,1.0,0.0,0.0,0.0,60,3650,1,2025-11-19,False,at_or_above_reference
5503,PRECINTO DE ALUMINIO PLATEADO #20,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,3,0.045,0.045,0.0,0.0,0.0,400,4424,3,2026-01-28,False,at_or_above_reference
5503,PRECINTO DE ALUMINIO PLATEADO #20,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,3,0.045,0.045,0.0,0.0,0.0,100,2050,1,2026-03-21,False,at_or_above_reference
5503,PRECINTO DE ALUMINIO PLATEADO #20,ESNA MEDIC INVERSIONES S.A.C.,ESNA MEDIC INVERSIONES S A C,3,0.045,0.045,0.0,0.0,0.0,60,3650,1,2025-11-19,False,at_or_above_reference
5505,CUCHARA PLASTICO 10GR,VIPLASTIC S.A.C.,VIPLASTIC S A C,1,0.4,0.4,0.0,0.0,0.0,100,250,1,2025-11-24,False,at_or_above_reference
5506,LAINA PLASTICO N58,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,0.1,0.1,0.0,0.0,0.0,500,4424,2,2025-12-27,False,at_or_above_reference
5506,LAINA PLASTICO N58,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,0.1,0.1,0.0,0.0,0.0,100,2050,1,2026-03-31,False,at_or_above_reference
5507,FRASCO GOTERO VIDRIO AZUL 100ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.6,1.6,0.0,0.0,0.0,30,4424,1,2025-11-25,False,at_or_above_reference
5508,FRASCO GOTERO VIDRIO VERDE 50ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.5,1.5,0.0,0.0,0.0,30,4424,1,2025-11-25,False,at_or_above_reference
5509,TUBO COLAPSIBLE 30ML NATURAL C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,1.3,1.3,0.0,0.0,0.0,100,4424,3,2026-02-13,False,at_or_above_reference
5509,TUBO COLAPSIBLE 30ML NATURAL C/TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,1.3,1.3,0.0,0.0,0.0,238,2050,2,2026-03-14,False,at_or_above_reference
5510,POTE DOBLE FONDO BLANCO IMPORTADO 120GR C/TAPA Y LAINA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,2.7,2.7,0.0,0.0,0.0,50,4424,2,2025-12-06,False,at_or_above_reference
5511,POTE PET TRANSPARENTE 750ML C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,2.2,2.2,0.0,0.0,0.0,100,4424,1,2026-01-01,False,at_or_above_reference
5512,FRASCO VIDRIO TRANSPARENTE 370 RECTO P-L T/63,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,1.566667,1.590278,-0.023611,0.023611,0.014847,360,823,2,2025-11-24,True,historical_saving
5513,TUBO ENSAYO PYREX 13*100 (BX250) 10ml,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,1,0.35,0.35,0.0,0.0,0.0,250,500,1,2026-04-16,False,at_or_above_reference
5514,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,2,6.0,11.8333335,-5.833334,5.833334,0.492958,2,1250,3,2026-04-06,True,historical_saving
5514,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,2,17.0,11.8333335,5.166666,-5.166666,-0.43662,12,500,1,2026-04-29,False,at_or_above_reference
5515,FIOLA DE VIDRIO 250ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,10.0,10.0,0.0,0.0,0.0,5,1250,4,2026-02-06,False,at_or_above_reference
5516,FIOLA DE VIDRIO 500,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,15.0,18.333333,-3.333333,3.333333,0.181818,5,1250,3,2026-03-03,True,historical_saving
5517,REJILLA CON CENTRO CERAMICO 125MM,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,1,3.23666,3.23666,0.0,0.0,0.0,6,66,1,2025-11-24,False,at_or_above_reference
5518,FRASCO PET DE COLORES BOSTON 120ML C/TAPA FLIP TOP N20,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.1,1.1,0.0,0.0,0.0,50,4424,1,2025-12-01,False,at_or_above_reference
5519,BRILLO 12*18 (100und),NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,8.0,8.0,0.0,0.0,0.0,1,300,1,2025-12-01,False,at_or_above_reference
5520,BRILLO 13*20,NEGOCIACIONES MANTARI E.I.R.L.,NEGOCIACIONES MANTARI E I R L,1,9.0,9.0,0.0,0.0,0.0,1,300,1,2025-12-01,False,at_or_above_reference
5521,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 500ML,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,5.2,5.2,0.0,0.0,0.0,48,1697,1,2025-11-29,False,at_or_above_reference
5522,PLACA PETRI DE VIDRIO 60,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,2,1.7,2.6,-0.9,0.9,0.346154,20,1697,1,2025-11-29,True,historical_saving
5522,PLACA PETRI DE VIDRIO 60,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,2,3.5,2.6,0.9,-0.9,-0.346154,20,1250,1,2026-02-12,False,at_or_above_reference
5523,GOTERO VIDRIO AMBAR 15ML B18 C/TAPA Y CHUPON C/SEGURO,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.0,1.0,0.0,0.0,0.0,50,4424,1,2025-12-03,False,at_or_above_reference
5524,TAPA PRESS N20,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,0.5,0.5,0.0,0.0,0.0,50,4424,1,2025-12-03,False,at_or_above_reference
5525,PASTILLERO PLASTICO BLANCO 180ML C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.5,1.5,0.0,0.0,0.0,100,4424,1,2025-12-04,False,at_or_above_reference
5526,BARRA AGITADORA MAGNETICA C100 10*4MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,3.0,3.0,0.0,0.0,0.0,1,1250,1,2025-12-02,False,at_or_above_reference
5527,VASO PRECIPITADO DE VIDRIO 25ML (BEAKER),MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,1.2,1.2,0.0,0.0,0.0,384,1697,1,2025-11-29,False,at_or_above_reference
5528,EMBUDO DE VIDRIO DE BOROSILICATO DE 75MM G-,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,3.3,3.3,0.0,0.0,0.0,210,1697,1,2025-11-29,False,at_or_above_reference
5529,LACTODENSIMETRO CON TERMOMETRO RANGO 0-40 BOECO,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,35.0,35.0,0.0,0.0,0.0,2,1250,2,2025-12-12,False,at_or_above_reference
5541,CUCHARA CON ESPATULA DE ACERO INOXIDABLE 30CM,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,9.0,9.0,0.0,0.0,0.0,1,1250,2,2025-12-29,False,at_or_above_reference
5542,TRIPODE,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,10.0,10.0,0.0,0.0,0.0,2,1250,2,2026-04-13,False,at_or_above_reference
5543,PEPEL TORNASOL ROJO 100 TIRAS,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,5.0,5.0,0.0,0.0,0.0,1,1250,1,2025-12-06,False,at_or_above_reference
5544,TERMOMETRO CON LASER INFRARROJO INDUSTRIAL,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,70.0,70.0,0.0,0.0,0.0,1,1250,1,2025-12-12,False,at_or_above_reference
5545,REFRACTROMETRO ATC 0-32% BRIX,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,80.0,80.0,0.0,0.0,0.0,1,1250,1,2025-12-12,False,at_or_above_reference
5549,GOTERO VIDRIO AMBAR 100ML TAPA METALIZADA DORADA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,2.0,2.0,0.0,0.0,0.0,100,4424,1,2026-01-01,False,at_or_above_reference
5550,GOTERO VIDRIO AMBAR 50ML TAPA METALIZADA DORADA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.6,1.6,0.0,0.0,0.0,100,4424,1,2026-01-01,False,at_or_above_reference
5551,TAPA FLIP TOP BLANCO N20,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,0.4,0.4,0.0,0.0,0.0,100,4424,1,2026-01-14,False,at_or_above_reference
5552,CREMERO SIMPLE 30GR C/ TAPA Y LAINA NEGRO,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,0.36,0.36,0.0,0.0,0.0,100,4424,1,2026-01-14,False,at_or_above_reference
5554,FRASCO PET COLORES BOSTON 120ML C/TAPA DISPENSADOR B20,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,1.3,1.3,0.0,0.0,0.0,25,4424,1,2026-02-03,False,at_or_above_reference
5554,FRASCO PET COLORES BOSTON 120ML C/TAPA DISPENSADOR B20,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,1.3,1.3,0.0,0.0,0.0,25,2050,1,2026-03-25,False,at_or_above_reference
5555,FRASCO GOTERO INTERNO VIDRIO AMBAR  50ML B18 C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.2,1.2,0.0,0.0,0.0,25,4424,1,2026-01-17,False,at_or_above_reference
5556,FRASCO GOTERO INTERNO VIDRIO AMBAR 15ML B18 C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,0.9,0.9,0.0,0.0,0.0,25,4424,1,2026-01-17,False,at_or_above_reference
5558,FRASCO PET TRANSPARENTE 200ML CON TAPA SPRAY N24,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,2.0,2.0,0.0,0.0,0.0,25,4424,1,2026-01-17,False,at_or_above_reference
5559,FRASCO VIDRIO NEGRO 10ML C/TAPA Y TAPON N18,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.0,1.0,0.0,0.0,0.0,100,4424,1,2026-01-30,False,at_or_above_reference
5560,LIPSTICK / BALSAMO LABIAL BLANCO 15ML,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.7,1.7,0.0,0.0,0.0,100,4424,1,2026-01-30,False,at_or_above_reference
5561,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,0.8,0.8,0.0,0.0,0.0,50,4424,1,2026-02-03,False,at_or_above_reference
5561,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,0.8,0.8,0.0,0.0,0.0,50,2050,1,2026-03-02,False,at_or_above_reference
5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,0.24,0.24,0.0,0.0,0.0,100,4424,1,2026-02-03,False,at_or_above_reference
5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,0.24,0.24,0.0,0.0,0.0,100,2050,1,2026-03-03,False,at_or_above_reference
5563,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,MULTIGLASS & PLASTIC E.I.R.L.,MULTIGLASS PLASTIC E I R L,2,0.65,0.735,-0.085,0.085,0.115646,100,2350,1,2026-03-05,True,historical_saving
5563,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,2,0.82,0.735,0.085,-0.085,-0.115646,50,4424,1,2026-02-03,False,at_or_above_reference
5564,FRASCO PET BLANCO 60ML C/TAPA SPRAY N20,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.0,1.0,0.0,0.0,0.0,50,4424,1,2026-02-03,False,at_or_above_reference
5565,FRASCO DE VIDRIO AMBAR BOCA ANCHA TAPA AZUL 1L,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,10.0,10.0,0.0,0.0,0.0,8,1250,4,2026-03-10,False,at_or_above_reference
5566,CEPILLO DE LIMPIEZA PARA PROBETA DE 100ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,2.5,2.5,0.0,0.0,0.0,2,1250,1,2026-01-06,False,at_or_above_reference
5567,CEPILLO DE LIMPIEZA PARA PROBETA DE 250ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,3.0,3.0,0.0,0.0,0.0,2,1250,1,2026-01-06,False,at_or_above_reference
5568,CEPILLO DE LIMPIEZA PARA PROBETA DE 500ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,5.0,5.0,0.0,0.0,0.0,2,1250,1,2026-01-06,False,at_or_above_reference
5569,FRASCO PEAD PLASTICO AMARILLO CILINDRO 350ML,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.04,0.04,0.0,0.0,0.0,1,6084,1,2026-01-21,False,at_or_above_reference
5570,FRASCO PEAD PLASTICO AMARILLO CILINDRO 150ML,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.04,0.04,0.0,0.0,0.0,1,6084,1,2026-01-21,False,at_or_above_reference
5571,BOMBA ATOMIZADORA ACANALADO N24/410 NEGRO,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.04,0.04,0.0,0.0,0.0,2,6084,1,2026-01-21,False,at_or_above_reference
5572,MATRAZ ERLENMEYER DE POLIPROPILENO 250ML,IMPORTADORA ANDINA E.I.R.L,IMPORTADORA ANDINA E I R L,1,17.87167,17.87167,0.0,0.0,0.0,6,66,1,2026-01-23,False,at_or_above_reference
5574,TERMOMETRO DE VIDRIO -20 +150,MATRAZ PERU E.I.R.L.,MATRAZ PERU E I R L,1,19.0,19.0,0.0,0.0,0.0,5,1697,2,2026-02-13,False,at_or_above_reference
5575,TUBO DE ENSAYO T/ROSCA 20*150MM - PYREX,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,2.0,2.0,0.0,0.0,0.0,10,1250,1,2026-02-05,False,at_or_above_reference
5578,Balanza 200g-0.01g,GRIT LABS S.A.C.,GRIT LABS S A C,1,9.9,9.9,0.0,0.0,0.0,10,11,1,2026-03-26,False,at_or_above_reference
5579,FRASCO ESMALTE VIDRIO TRANSPARENTE 15ML CON BROCHA Y TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,1.0,1.0,0.0,0.0,0.0,100,4424,1,2026-02-23,False,at_or_above_reference
5580,POTE PROTEINA 3.3KG,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,3.5,3.5,0.0,0.0,0.0,25,4424,1,2026-02-23,False,at_or_above_reference
5581,SOLO TAPA SPRAY MINI PISTOLA NEGRA N20,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,0.6,0.6,0.0,0.0,0.0,100,2050,1,2026-02-24,False,at_or_above_reference
5582,PIPETEADOR DE CREMALLERA AZUL (PUMP) 2ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,13.0,13.0,0.0,0.0,0.0,2,1250,1,2026-02-25,False,at_or_above_reference
5583,FRASCO PET CAMPANA 300ML BLANCO C/T SPRAY PISTOLA PVE,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.8,1.8,0.0,0.0,0.0,100,2050,1,2026-02-23,False,at_or_above_reference
5584,SOLO TAPA ESPUMERO B28,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,1,1.1278,1.1278,0.0,0.0,0.0,500,2000,1,2026-02-26,False,at_or_above_reference
5586,ENVASE PEAD BLANCO CILINDRO 350ML,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.65,0.65,0.0,0.0,0.0,500,6084,1,2026-02-26,False,at_or_above_reference
5587,VASO DE PLASTICO GRADUADO ALTO RELIEVE 500ML ISOLAB,CRISTOFER IMPORT EIRL,CRISTOFER IMPORT EIRL,1,14.0,14.0,0.0,0.0,0.0,6,300,1,2026-03-02,False,at_or_above_reference
5588,TAPA DISPENSADORA NEGRO B28MM,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,1,0.45629,0.45629,0.0,0.0,0.0,1000,2000,1,2026-03-02,False,at_or_above_reference
5590,FIOLA 1L VIDRIO,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,2,20.0,26.5,-6.5,6.5,0.245283,2,1250,2,2026-04-29,True,historical_saving
5590,FIOLA 1L VIDRIO,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,2,33.0,26.5,6.5,-6.5,-0.245283,1,500,1,2026-04-17,False,at_or_above_reference
5593,FRASCO PET AZUL 250ML C/TAPA DISPENSADORA N24,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,2.1,2.1,0.0,0.0,0.0,24,2050,1,2026-03-03,False,at_or_above_reference
5594,POTE CREMERO SIMPLE C/ CINTILLO PLATEADO 200GR C/TAPA Y LAINA,MULTIGLASS & PLASTIC E.I.R.L.,MULTIGLASS PLASTIC E I R L,1,3.3,3.3,0.0,0.0,0.0,25,2350,2,2026-04-06,False,at_or_above_reference
5595,FRASCO GOTERO INTERNO VIDRIO AZUL 10ML B/18 C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,COMERCIAL FERRETERA SARASARA S A C,1,0.9,0.9,0.0,0.0,0.0,500,4424,1,2026-03-06,False,at_or_above_reference
5596,CREMERO DE VIDRIO 50GR PAVONADO,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,2,1.8,2.4,-0.6,0.6,0.25,120,2050,2,2026-03-31,True,historical_saving
5596,CREMERO DE VIDRIO 50GR PAVONADO,MULTIGLASS & PLASTIC E.I.R.L.,MULTIGLASS PLASTIC E I R L,2,3.0,2.4,0.6,-0.6,-0.25,50,2350,1,2026-03-06,False,at_or_above_reference
5597,POTE DE VIDRIO RECTO TRANPARENTE C/ TAPA METALIZADA 458ML,ENVASES DEL PERU WILDOR EIRL,ENVASES DEL PERU WILDOR EIRL,1,1.8,1.8,0.0,0.0,0.0,96,823,1,2026-03-11,False,at_or_above_reference
5598,TAPA PRESS N°24,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,0.8,0.8,0.0,0.0,0.0,50,2050,1,2026-03-13,False,at_or_above_reference
5599,POTE PLASTICO BLANCO ALTO 300GR C/TAPA Y LAINA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.8,1.8,0.0,0.0,0.0,50,2050,1,2026-03-30,False,at_or_above_reference
5600,POTE PLASTICO BLANCO 200GR C/TAPA Y LAINA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.5,1.5,0.0,0.0,0.0,50,2050,1,2026-03-30,False,at_or_above_reference
5602,PIPETA SEREOLOGICA GRADUADA VIDRIO 2ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,2,3.0,3.75,-0.75,0.75,0.2,5,1250,1,2026-03-27,True,historical_saving
5602,PIPETA SEREOLOGICA GRADUADA VIDRIO 2ML,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,2,4.5,3.75,0.75,-0.75,-0.2,12,500,1,2026-04-29,False,at_or_above_reference
5603,PIPETA SEREOLOGICA GRADUADA VIDRIO 3ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,2.5,2.5,0.0,0.0,0.0,5,1250,1,2026-03-27,False,at_or_above_reference
5604,SOLO TAPA GOTERO INTERNO Y TAPON N18,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,0.12,0.12,0.0,0.0,0.0,25,2050,1,2026-04-01,False,at_or_above_reference
5605,MATRAZ CON PICO KITAZATO DE VIDRIO 500ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,15.0,15.0,0.0,0.0,0.0,1,1250,1,2026-04-06,False,at_or_above_reference
5607,TUBO PARA BRILLO LABIAL 10ML GLOSS,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,2.0,2.0,0.0,0.0,0.0,30,2050,1,2026-04-08,False,at_or_above_reference
5608,CRISOL 25ML,CORPORACION PROMELAB E.I.R.L.,CORPORACION PROMELAB E I R L,1,2.5,2.5,0.0,0.0,0.0,100,1250,1,2026-04-10,False,at_or_above_reference
5610,FRASCO LAVAVAJILLA PET 500ML S/TAPA,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.6,0.6,0.0,0.0,0.0,500,6084,1,2026-04-14,False,at_or_above_reference
5611,FRASCO PET TRANSPARENTE GATILLO 650ML MOD IP S/TAPA B28,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.71,0.71,0.0,0.0,0.0,500,6084,1,2026-04-14,False,at_or_above_reference
5612,PET JABONERA TRANSPARENTE 28GR 400ML S/TAPA B28,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.45,0.45,0.0,0.0,0.0,500,6084,1,2026-04-14,False,at_or_above_reference
5613,SOLO TRIGGER MINI GATILLO BLANCO B24,INVERSIONES AGO S.A.C.,INVERSIONES AGO S A C,1,0.56,0.56,0.0,0.0,0.0,1000,6084,1,2026-04-14,False,at_or_above_reference
5614,BURETA DE VIDRIO C/LLAVE TEFLON 50ML,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,1,45.0,45.0,0.0,0.0,0.0,2,500,1,2026-04-17,False,at_or_above_reference
5615,CUCHARA DE POLIETILENO PARA STEVIA,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,0.07,0.07,0.0,0.0,0.0,2000,2050,1,2026-04-21,False,at_or_above_reference
5616,TUBO DE ENSAYO T/ROSCA 20*125 PYREX,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,1,2.0,2.0,0.0,0.0,0.0,5,500,1,2026-04-30,False,at_or_above_reference
5617,PIPETA SEREOLOGICA 1ML - BOECO AZUL,BIO CHEMICALSS S.A.C.,BIO CHEMICALSS S A C,1,4.5,4.5,0.0,0.0,0.0,12,500,1,2026-04-29,False,at_or_above_reference
6514,GOTERO VIDRIO AMBAR 20ML TAPA METALIZADA DORADA Y CHUPON,ENVIPLAST E.I.R.L.,ENVIPLAST E I R L,1,1.3,1.3,0.0,0.0,0.0,50,2050,1,2026-04-18,False,at_or_above_reference
