product_id,supplier_norm,product_name,supplier,unit_cost,avg_unit_cost,capacity_units,purchase_lines,last_purchase,supplier_capacity,delivery_days
5282,COMERCIAL FERRETERA SARASARA S A C,FRASCO GOTERO INTERNO VIDRIO AMBAR B/18 5ML TAPA S.,COMERCIAL FERRETERA SARASARA S.A.C.,0.7,0.7,90,2,2026-02-23,4424,3
5282,ENVIPLAST E I R L,FRASCO GOTERO INTERNO VIDRIO AMBAR B/18 5ML TAPA S.,ENVIPLAST E.I.R.L.,0.7,0.7,100,2,2025-07-07,2050,1
5283,ENVIPLAST E I R L,FRASCO GOTERO INTERNO VIDRIO AMBAR 10ML B/18 C/TAPA P.,ENVIPLAST E.I.R.L.,0.9,0.9,26,1,2025-06-27,2050,1
5285,INVERSIONES AGO S A C,SOLO MINI TRIGGER BLANCO B28,INVERSIONES AGO S.A.C.,0.57,0.58375,3000,8,2026-04-14,6084,1
5286,ENVIPLAST E I R L,FRASCO PET TRANSPARENTE 250ML C/TAPA SPRAY MINI PISTOLA N24,ENVIPLAST E.I.R.L.,2.3,2.3,50,1,2025-06-30,2050,1
5287,ENVIPLAST E I R L,POTE PLASTICO BLANCO TIPO FROTACION 50GR C/TAPA,ENVIPLAST E.I.R.L.,0.4,0.4,50,3,2026-03-31,2050,1
5287,ESNA MEDIC INVERSIONES S A C,POTE PLASTICO BLANCO TIPO FROTACION 50GR C/TAPA,ESNA MEDIC INVERSIONES S.A.C.,0.4,0.4,50,1,2025-11-02,3650,1
5288,ENVIPLAST E I R L,POTE PLASTICO BLANCO TIPO FROTACION 100GR C/TAPA,ENVIPLAST E.I.R.L.,0.65,0.65,50,4,2025-08-21,2050,1
5288,ESNA MEDIC INVERSIONES S A C,POTE PLASTICO BLANCO TIPO FROTACION 100GR C/TAPA,ESNA MEDIC INVERSIONES S.A.C.,0.65,0.65,50,1,2025-10-01,3650,1
5289,ENVIPLAST E I R L,TAPON PLASTICO IMPORTADO N28,ENVIPLAST E.I.R.L.,0.08,0.08,100,1,2025-06-30,2050,1
5291,ENVIPLAST E I R L,FRASCO ROLL-ON VIDRIO TRANSPARENTE 3ML C/TAPA Y TAPON,ENVIPLAST E.I.R.L.,0.9,0.9,200,2,2025-07-21,2050,1
5292,ENVIPLAST E I R L,FRASCO ROLL-ON VIDRIO TRANSPARENTE 7ML C/TAPA Y TAPON,ENVIPLAST E.I.R.L.,0.9,0.9,50,1,2025-07-01,2050,1
5293,ENVIPLAST E I R L,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18,ENVIPLAST E.I.R.L.,2.6,2.6,100,2,2025-07-21,2050,1
5293,ESNA MEDIC INVERSIONES S A C,PERFUME VIDRIO TRANSPARENTE CUADRADO 30ML TAPA ESPRAY METALIZADA N18,ESNA MEDIC INVERSIONES S.A.C.,2.6,2.6,50,1,2025-11-11,3650,1
5294,ENVIPLAST E I R L,LIPSTICK/BALSAMO LABIAL 5ML,ENVIPLAST E.I.R.L.,1.5,1.5,100,3,2025-08-20,2050,1
5294,ESNA MEDIC INVERSIONES S A C,LIPSTICK/BALSAMO LABIAL 5ML,ESNA MEDIC INVERSIONES S.A.C.,1.5,1.5,150,2,2025-11-11,3650,1
5295,COMERCIAL FERRETERA SARASARA S A C,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24,COMERCIAL FERRETERA SARASARA S.A.C.,1.5,1.5,50,1,2026-01-14,4424,3
5295,ENVIPLAST E I R L,FRASCO PLASTICO NEGRO 350ML C/TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E.I.R.L.,1.5,1.5,30,1,2025-07-02,2050,1
5296,COMERCIAL FERRETERA SARASARA S A C,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,COMERCIAL FERRETERA SARASARA S.A.C.,2.1,2.1,100,4,2026-02-03,4424,3
5296,ENVIPLAST E I R L,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E.I.R.L.,2.1,2.1,100,6,2026-03-13,2050,1
5297,ENVIPLAST E I R L,PET COLORES CILINDRICO 120ML TAPA PRESS N20,ENVIPLAST E.I.R.L.,1.1,1.1,100,2,2026-04-16,2050,1
5298,MATRAZ PERU E I R L,PROBETA VIDRIO TRANSPARENTE 500ML,MATRAZ PERU E.I.R.L.,27.97,27.97,2,1,2025-08-13,1697,1
5299,ENVIPLAST E I R L,FRASCO VIDRIO TRANSPARENTE 50ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.6,1.6,40,2,2025-07-07,2050,1
5300,ENVIPLAST E I R L,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.3,1.3,40,2,2025-07-07,2050,1
5301,BIO CHEMICALSS S A C,MORTERO CON PILON DE PORCELANA 90MM,BIO CHEMICALSS S.A.C.,10.0,10.0,7,2,2026-04-11,500,1
5301,CORPORACION PROMELAB E I R L,MORTERO CON PILON DE PORCELANA 90MM,CORPORACION PROMELAB E.I.R.L.,8.5,9.0,10,6,2026-01-03,1250,1
5302,CORPORACION PROMELAB E I R L,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,CORPORACION PROMELAB E.I.R.L.,6.0,6.0,20,4,2025-10-25,1250,1
5303,CORPORACION PROMELAB E I R L,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u),CORPORACION PROMELAB E.I.R.L.,0.12,0.12,250,1,2025-07-08,1250,1
5304,ENVIPLAST E I R L,TAPON BUTILO ROJO N13,ENVIPLAST E.I.R.L.,0.2,0.2,100,1,2025-07-08,2050,1
5305,ENVIPLAST E I R L,PROBADOR PLASTICO 12ML ESPRAY COLORES,ENVIPLAST E.I.R.L.,1.5,1.5,50,3,2025-08-22,2050,1
5306,REPRESENTACIONES MARCOS SOCIEDAD ANONIMA CERRADA,AZUL METILENO 500ML,REPRESENTACIONES MARCOS SOCIEDAD ANONIMA CERRADA,35.0,35.0,1,1,2025-07-09,1,3
5307,CORPORACION PROMELAB E I R L,LUGOL PARASITOLOGICO MRCS,CORPORACION PROMELAB E.I.R.L.,50.0,50.0,1,2,2025-07-10,1250,1
5309,CORPORACION PROMELAB E I R L,GRADILLA 7*3 21T CONICO 50MM,CORPORACION PROMELAB E.I.R.L.,10.0,10.0,23,5,2025-12-13,1250,1
5310,ENVIPLAST E I R L,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,ENVIPLAST E.I.R.L.,1.8,1.8,25,1,2025-08-28,2050,1
5311,CORPORACION PROMELAB E I R L,PROBETA PLASTICO 1L,CORPORACION PROMELAB E.I.R.L.,18.0,19.8,10,10,2026-04-29,1250,1
5311,MATRAZ PERU E I R L,PROBETA PLASTICO 1L,MATRAZ PERU E.I.R.L.,22.25,22.25,4,1,2025-07-11,1697,1
5312,COMERCIAL FERRETERA SARASARA S A C,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE,COMERCIAL FERRETERA SARASARA S.A.C.,1.1,1.1,1000,1,2025-12-15,4424,3
5312,ENVIPLAST E I R L,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE,ENVIPLAST E.I.R.L.,1.3,1.3,50,1,2025-07-11,2050,1
5313,ENVIPLAST E I R L,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,ENVIPLAST E.I.R.L.,1.3,1.3,100,3,2025-07-24,2050,1
5314,COMERCIAL FERRETERA SARASARA S A C,POTE PET TRANSPARENTE 1KG C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,3.3,3.3,100,1,2026-01-01,4424,3
5314,ENVIPLAST E I R L,POTE PET TRANSPARENTE 1KG C/TAPA,ENVIPLAST E.I.R.L.,3.3,3.3,27,1,2025-07-10,2050,1
5315,COMERCIAL FERRETERA SARASARA S A C,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.8,1.8,50,1,2026-02-23,4424,3
5315,ENVIPLAST E I R L,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,ENVIPLAST E.I.R.L.,1.8,1.8,27,1,2025-07-10,2050,1
5315,ESNA MEDIC INVERSIONES S A C,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,ESNA MEDIC INVERSIONES S.A.C.,1.8,1.8,30,1,2025-10-27,3650,1
5316,COMERCIAL FERRETERA SARASARA S A C,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,COMERCIAL FERRETERA SARASARA S.A.C.,1.2,1.2,110,2,2026-01-17,4424,3
5316,ENVIPLAST E I R L,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,ENVIPLAST E.I.R.L.,1.2,1.2,120,7,2026-03-18,2050,1
5317,COMERCIAL FERRETERA SARASARA S A C,FRASCO PARA GEL 30ML DE CARTERA,COMERCIAL FERRETERA SARASARA S.A.C.,0.8,0.8,100,1,2026-02-03,4424,3
5317,ENVIPLAST E I R L,FRASCO PARA GEL 30ML DE CARTERA,ENVIPLAST E.I.R.L.,0.8,0.8,100,3,2025-08-23,2050,1
5318,ENVIPLAST E I R L,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,ENVIPLAST E.I.R.L.,0.9,0.9,27,1,2025-07-11,2050,1
5319,CORPORACION PROMELAB E I R L,CRIOBOX PARA 50CRIOVIALES,CORPORACION PROMELAB E.I.R.L.,7.0,7.0,1,2,2025-07-12,1250,1
5320,ENVIPLAST E I R L,POTE VIDRIO AMBAR 200GR B45 C/TAPA,ENVIPLAST E.I.R.L.,1.7,1.7,50,2,2025-07-14,2050,1
5321,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,1.0085,1.01505,200,2,2025-08-19,2000,3
5322,ENVIPLAST E I R L,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,ENVIPLAST E.I.R.L.,3.2,3.2,50,1,2025-07-14,2050,1
5322,ESNA MEDIC INVERSIONES S A C,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,ESNA MEDIC INVERSIONES S.A.C.,3.2,3.2,50,1,2025-11-11,3650,1
5323,COMERCIAL FERRETERA SARASARA S A C,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,COMERCIAL FERRETERA SARASARA S.A.C.,0.12,0.12,200,1,2025-12-27,4424,3
5323,ENVIPLAST E I R L,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,ENVIPLAST E.I.R.L.,0.12,0.12,200,2,2026-04-15,2050,1
5325,ENVIPLAST E I R L,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA,ENVIPLAST E.I.R.L.,1.5,1.5,50,1,2025-07-12,2050,1
5326,ENVIPLAST E I R L,CORCHO BAJO N4,ENVIPLAST E.I.R.L.,0.4,0.4,400,3,2025-08-28,2050,1
5326,ESNA MEDIC INVERSIONES S A C,CORCHO BAJO N4,ESNA MEDIC INVERSIONES S.A.C.,0.4,0.4,100,1,2025-11-29,3650,1
5327,ENVIPLAST E I R L,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.,ENVIPLAST E.I.R.L.,1.2,1.2,25,1,2025-07-15,2050,1
5328,COMERCIAL FERRETERA SARASARA S A C,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,COMERCIAL FERRETERA SARASARA S.A.C.,2.0,2.0,50,1,2025-12-15,4424,3
5328,ENVIPLAST E I R L,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,ENVIPLAST E.I.R.L.,2.0,2.0,25,1,2025-07-22,2050,1
5329,COMERCIAL FERRETERA SARASARA S A C,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18,COMERCIAL FERRETERA SARASARA S.A.C.,1.1,1.1,25,1,2025-12-15,4424,3
5329,ENVIPLAST E I R L,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18,ENVIPLAST E.I.R.L.,1.1,1.1,50,2,2026-02-28,2050,1
5330,CORPORACION PROMELAB E I R L,BOMBA PARA PIPETA,CORPORACION PROMELAB E.I.R.L.,7.0,7.833333,6,6,2026-04-17,1250,1
5331,INVERSIONES AGO S A C,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,0.3,0.3,1000,1,2025-07-25,6084,1
5333,INVERSIONES AGO S A C,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON,INVERSIONES AGO S.A.C.,0.32,0.32,1000,3,2025-08-11,6084,1
5334,INVERSIONES AGO S A C,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,0.4,0.4,698,2,2026-03-17,6084,1
5335,INVERSIONES AGO S A C,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA,INVERSIONES AGO S.A.C.,0.58,0.585,1000,2,2026-04-14,6084,1
5336,COMERCIAL FERRETERA SARASARA S A C,PET CAMPANA TRANSPARENTE 300ML S/T B28..,COMERCIAL FERRETERA SARASARA S.A.C.,1.2,1.2,50,1,2025-11-25,4424,3
5336,INVERSIONES AGO S A C,PET CAMPANA TRANSPARENTE 300ML S/T B28..,INVERSIONES AGO S.A.C.,0.42,0.42,500,2,2025-09-27,6084,1
5337,COMERCIAL FERRETERA SARASARA S A C,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,COMERCIAL FERRETERA SARASARA S.A.C.,2.5,2.5,100,1,2026-01-01,4424,3
5337,ENVIPLAST E I R L,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,ENVIPLAST E.I.R.L.,2.5,2.5,50,4,2025-09-06,2050,1
5337,ESNA MEDIC INVERSIONES S A C,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,ESNA MEDIC INVERSIONES S.A.C.,2.5,2.5,100,2,2025-10-07,3650,1
5339,CORPORACION PROMELAB E I R L,FRASCO DE VIDRIO AMBAR 200ML BOCA 28,CORPORACION PROMELAB E.I.R.L.,7.0,7.5,1,2,2025-09-30,1250,1
5340,COMERCIAL FERRETERA SARASARA S A C,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,COMERCIAL FERRETERA SARASARA S.A.C.,1.3,1.3,120,4,2026-02-21,4424,3
5340,ENVIPLAST E I R L,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,ENVIPLAST E.I.R.L.,1.3,1.315385,200,13,2026-04-25,2050,1
5342,CORPORACION PROMELAB E I R L,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,CORPORACION PROMELAB E.I.R.L.,4.5,4.9,10,5,2026-04-11,1250,1
5342,MATRAZ PERU E I R L,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,MATRAZ PERU E.I.R.L.,4.06,4.06,10,1,2025-08-13,1697,1
5343,CORPORACION PROMELAB E I R L,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 100ML,CORPORACION PROMELAB E.I.R.L.,4.5,4.75,3,2,2025-08-09,1250,1
5343,MATRAZ PERU E I R L,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 100ML,MATRAZ PERU E.I.R.L.,4.2,4.2,59,1,2025-11-29,1697,1
5346,MATRAZ PERU E I R L,PHMETRO COMBO SUELOS 4 EN 1 (PH-HUMEDAD-TEMP-LUZ SOLAR) TPH01803,MATRAZ PERU E.I.R.L.,24.0,24.0,12,1,2025-08-08,1697,1
5347,CORPORACION PROMELAB E I R L,BAGUETA O VARILLA DE VIDRIO 30ML,CORPORACION PROMELAB E.I.R.L.,3.0,3.285714,10,7,2026-01-12,1250,1
5348,CORPORACION PROMELAB E I R L,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 250ML,CORPORACION PROMELAB E.I.R.L.,4.0,5.5,2,2,2025-09-26,1250,1
5348,MATRAZ PERU E I R L,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 250ML,MATRAZ PERU E.I.R.L.,4.2,4.2,80,1,2025-11-29,1697,1
5349,CORPORACION PROMELAB E I R L,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,CORPORACION PROMELAB E.I.R.L.,15.0,15.0,2,1,2025-08-09,1250,1
5351,INVERSIONES AGO S A C,FRAGANCIA BEBE POETT 10ML,INVERSIONES AGO S.A.C.,0.9,2.7,25,2,2025-08-11,6084,1
5352,INVERSIONES AGO S A C,FRAGANCIA BRISA MARINA 10ML,INVERSIONES AGO S.A.C.,0.9,2.7,25,2,2025-08-11,6084,1
5353,INVERSIONES AGO S A C,FRAGANCIA CHICA FRESA 10ML,INVERSIONES AGO S.A.C.,1.0,3.0,25,2,2025-08-11,6084,1
5354,INVERSIONES AGO S A C,FRAGANCIA CHICLE 10ML,INVERSIONES AGO S.A.C.,1.0,3.0,25,2,2025-08-11,6084,1
5355,INVERSIONES AGO S A C,FRAGANCIA CT. PRIMAVERA POETT 10ML,INVERSIONES AGO S.A.C.,1.0,3.0,25,2,2025-08-11,6084,1
5356,INVERSIONES AGO S A C,FRAGANCIA LAVANDA CT POETT 10ML,INVERSIONES AGO S.A.C.,0.9,2.7,25,2,2025-08-11,6084,1
5357,INVERSIONES AGO S A C,FRAGANCIA LIMON EXTREMO 10ML,INVERSIONES AGO S.A.C.,1.0,3.0,25,2,2025-08-11,6084,1
5358,INVERSIONES AGO S A C,FRAGANCIA MANZANA 10ML,INVERSIONES AGO S.A.C.,0.9,2.7,25,2,2025-08-11,6084,1
5359,ENVASES DEL PERU WILDOR EIRL,FRASCO VIDRIO TRANSPARENTE 1.7 LT CON T/100,ENVASES DEL PERU WILDOR EIRL,5.136229,5.13623,55,4,2026-03-11,823,3
5360,ENVASES DEL PERU WILDOR EIRL,POTE VIDRIO TRANSPARENTE 1L C/TAPA 100,ENVASES DEL PERU WILDOR EIRL,4.518,4.518526,80,4,2025-11-19,823,3
5361,ENVASES DEL PERU WILDOR EIRL,FRASCO ESPARRAGUERO 370ML C/TAPA 63,ENVASES DEL PERU WILDOR EIRL,1.769406,1.769408,108,2,2025-09-26,823,3
5362,ENVASES DEL PERU WILDOR EIRL,FRASCO ESPARRAGUERO 212ML C/TAPA METALICA N58,ENVASES DEL PERU WILDOR EIRL,1.278341,1.278348,196,3,2025-09-26,823,3
5363,ENVASES DEL PERU WILDOR EIRL,FRASCO CUADRADRO 387ML C/TAPA 63,ENVASES DEL PERU WILDOR EIRL,1.642113,1.642113,35,1,2025-08-11,823,3
5364,ENVASES DEL PERU WILDOR EIRL,FRASCO BARRIL 720ML C/TAPA 82,ENVASES DEL PERU WILDOR EIRL,2.182953,2.182953,20,1,2025-08-11,823,3
5365,ENVASES DEL PERU WILDOR EIRL,FRASCO VID TRANSPARENTE 370ML BAJO C/TAPA 77,ENVASES DEL PERU WILDOR EIRL,2.052971,2.068655,125,3,2026-03-11,823,3
5366,ENVASES DEL PERU WILDOR EIRL,FRASCO COLMENA 746 C/TAPA 77,ENVASES DEL PERU WILDOR EIRL,3.74638,3.764254,128,3,2026-03-11,823,3
5367,ENVASES DEL PERU WILDOR EIRL,FRASCO 4 ONZAS C/TAPA 63,ENVASES DEL PERU WILDOR EIRL,1.280528,1.280529,300,3,2025-11-19,823,3
5368,ENVASES DEL PERU WILDOR EIRL,POTE VIDRIO TRANSPARENTE 315ML C/TAPA 63,ENVASES DEL PERU WILDOR EIRL,0.35999,0.870266,72,2,2025-09-12,823,3
5370,ENVASES DEL PERU WILDOR EIRL,FRASCO VIDRIO TRANSPARENTE ESPARRAGUERO 315ML C/TAPA 63,ENVASES DEL PERU WILDOR EIRL,1.55,1.555547,360,3,2025-11-24,823,3
5372,ENVASES DEL PERU WILDOR EIRL,FRASCO VIDRIO TRANSPARENTE 458ML C/TAPA 82,ENVASES DEL PERU WILDOR EIRL,2.31631,2.317978,108,2,2026-03-11,823,3
5377,ENVIPLAST E I R L,FRASCO VIDRIO AMBAR 50ML B18 TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.6,1.6,27,1,2025-08-18,2050,1
5377,ESNA MEDIC INVERSIONES S A C,FRASCO VIDRIO AMBAR 50ML B18 TAPA ESPRAY,ESNA MEDIC INVERSIONES S.A.C.,1.6,1.6,50,1,2025-10-07,3650,1
5378,COMERCIAL FERRETERA SARASARA S A C,FRASCO VIDRIO AMBAR 15ML B18 TAPA ESPRAY,COMERCIAL FERRETERA SARASARA S.A.C.,1.3,1.3,100,2,2026-02-23,4424,3
5378,ENVIPLAST E I R L,FRASCO VIDRIO AMBAR 15ML B18 TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.3,1.3,27,1,2025-08-18,2050,1
5379,COMERCIAL FERRETERA SARASARA S A C,tapa doradaGOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.4,1.4,550,1,2026-02-13,4424,3
5379,ENVIPLAST E I R L,GOTERO VIDRIO AZUL 30ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.3,1.3,25,1,2025-08-18,2050,1
5380,COMERCIAL FERRETERA SARASARA S A C,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.4,1.4,30,1,2025-11-25,4424,3
5380,ENVIPLAST E I R L,GOTERO VIDRIO AZUL 50ML C/TAPA Y CHUPON,ENVIPLAST E.I.R.L.,1.4,1.4,25,1,2025-08-18,2050,1
5381,ENVIPLAST E I R L,FRASCO VIDRIO AZUL 50ML B/18 TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.6,1.6,30,1,2025-08-19,2050,1
5381,ESNA MEDIC INVERSIONES S A C,FRASCO VIDRIO AZUL 50ML B/18 TAPA ESPRAY,ESNA MEDIC INVERSIONES S.A.C.,1.6,1.6,50,1,2025-10-07,3650,1
5382,CORPORACION PROMELAB E I R L,TIRAS MEDIDORAS DE PH (CAJA *100UND),CORPORACION PROMELAB E.I.R.L.,8.0,9.333333,50,6,2025-12-03,1250,1
5383,CORPORACION PROMELAB E I R L,PROBETA DE PLASTICO GRADUADA PROBETA DE PLASTICO GRADUADA 500 ML,CORPORACION PROMELAB E.I.R.L.,15.0,15.0,3,1,2026-03-30,1250,1
5383,IMPORTADORA ANDINA E I R L,PROBETA DE PLASTICO GRADUADA PROBETA DE PLASTICO GRADUADA 500 ML,IMPORTADORA ANDINA E.I.R.L,8.914,8.914,5,1,2025-10-21,66,1
5384,MATRAZ PERU E I R L,VASO DE VIDRIO BORO GRADUADO 10ML,MATRAZ PERU E.I.R.L.,1.4,1.4,40,1,2025-09-05,1697,1
5385,CORPORACION PROMELAB E I R L,VASO GRADUADO DE POLIPROPILENO 100ML,CORPORACION PROMELAB E.I.R.L.,1.5,1.5,1,1,2025-11-24,1250,1
5385,IMPORTADORA ANDINA E I R L,VASO GRADUADO DE POLIPROPILENO 100ML,IMPORTADORA ANDINA E.I.R.L,1.55,1.6153,25,5,2026-04-15,66,1
5386,IMPORTADORA ANDINA E I R L,VASO GRADUADO DE POLIPROPILENO 250ML-300ML,IMPORTADORA ANDINA E.I.R.L,1.862,1.927333,20,3,2025-10-02,66,1
5386,RIVERA BAILON CIRO FELIX,VASO GRADUADO DE POLIPROPILENO 250ML-300ML,RIVERA BAILON CIRO FELIX,7.0,7.0,3,1,2025-09-12,62,1
5387,ENVIPLAST E I R L,FRASCO VIDRIO ROSADO 10ML C/TAPA ESPRAY N18,ENVIPLAST E.I.R.L.,1.3,1.3,30,1,2025-08-23,2050,1
5388,COMERCIAL FERRETERA SARASARA S A C,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,COMERCIAL FERRETERA SARASARA S.A.C.,1.5,1.5,100,1,2026-01-13,4424,3
5388,ENVIPLAST E I R L,FRASCO VIDRIO ROSADO 30ML C/TAPA ESPRAY N18,ENVIPLAST E.I.R.L.,1.5,1.5,30,1,2025-08-23,2050,1
5389,ENVIPLAST E I R L,PROBADOR VIDRIO 1ML TAPON PLUMILLA,ENVIPLAST E.I.R.L.,0.25,0.25,100,2,2026-04-10,2050,1
5390,ENVIPLAST E I R L,FRASCO TUBULAR VIDRIO TRANSPARENTE 3ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,0.7,0.7,25,1,2025-08-23,2050,1
5391,ENVIPLAST E I R L,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,0.7,0.7,100,2,2026-03-25,2050,1
5391,ESNA MEDIC INVERSIONES S A C,FRASCO TUBULAR VIDRIO TRANSPARENTE 4ML T/BAQUELITA N13,ESNA MEDIC INVERSIONES S.A.C.,0.7,0.7,100,1,2025-10-01,3650,1
5392,ENVIPLAST E I R L,FRASCO TUBULAR VIDRIO TRANSPARENTE 5ML T/BAQUELITA N13,ENVIPLAST E.I.R.L.,0.7,0.7,25,1,2025-08-23,2050,1
5393,ENVIPLAST E I R L,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,ENVIPLAST E.I.R.L.,1.0,1.0,105,2,2026-03-04,2050,1
5394,ENVIPLAST E I R L,PET TRANSPARENTE 10ML C/GOTERO CHUPON N18,ENVIPLAST E.I.R.L.,1.0,1.0,25,1,2025-08-23,2050,1
5395,ENVIPLAST E I R L,GOTERO PET TRANSPARENTE 20ML N18,ENVIPLAST E.I.R.L.,1.1,1.1,25,1,2025-08-23,2050,1
5396,ENVIPLAST E I R L,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,ENVIPLAST E.I.R.L.,1.1,1.1,25,1,2025-08-23,2050,1
5397,ENVIPLAST E I R L,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.4,1.4,25,1,2025-08-25,2050,1
5397,ESNA MEDIC INVERSIONES S A C,FRASCO VIDRIO AMBAR 20ML B18 C/TAPA ESPRAY,ESNA MEDIC INVERSIONES S.A.C.,1.4,1.4,50,1,2025-10-07,3650,1
5398,ENVIPLAST E I R L,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,ENVIPLAST E.I.R.L.,1.5,1.5,30,1,2025-08-25,2050,1
5398,ESNA MEDIC INVERSIONES S A C,FRASCO VIDRIO AMBAR 30ML B18 C/TAPA ESPRAY,ESNA MEDIC INVERSIONES S.A.C.,1.5,1.5,100,1,2025-11-02,3650,1
5399,CORPORACION PROMELAB E I R L,BARRA AGITADORA MAGNETICA C300 30*7.5 MM (AGITADOR MAGNETICO),CORPORACION PROMELAB E.I.R.L.,7.0,9.0,14,3,2026-04-07,1250,1
5400,COMERCIAL FERRETERA SARASARA S A C,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,COMERCIAL FERRETERA SARASARA S.A.C.,1.4,1.4,800,3,2026-02-13,4424,3
5400,ENVIPLAST E I R L,GOTERO  VIDRIO AMBAR 30ML TAPA METALIZADA DORADA Y CHUPON,ENVIPLAST E.I.R.L.,1.4,1.4,100,1,2025-08-13,2050,1
5401,CORPORACION PROMELAB E I R L,PROBETA VIDRIO 25ML,CORPORACION PROMELAB E.I.R.L.,5.0,5.0,11,1,2026-02-20,1250,1
