date,product_id,product_name,supplier,quantity,unit_cost_net,unit_cost_gross,subtotal_net,tax_amount,total_gross,is_cancelled,is_adjustment,is_active,analysis_unit_cost,analysis_total,product_name_norm,supplier_norm,source_dataset
2026-02-25,5270,PIPETEADOR DE CREMALLERA VERDE (PUMP) 10ML,CORPORACION PROMELAB E.I.R.L.,2,11.0169491525,13.0,22.0338983051,3.9661016949,26.0,False,False,True,13.0,26.0,PIPETEADOR DE CREMALLERA VERDE PUMP 10ML,CORPORACION PROMELAB E I R L,purchases
2026-02-25,5446,PUNTERA DE 100-1000 UL AZUL GRADUADA (BLS *500UND),CORPORACION PROMELAB E.I.R.L.,2,5.9322033898,7.0,11.8644067797,2.1355932203,14.0,False,False,True,7.0,14.0,PUNTERA DE 100 1000 UL AZUL GRADUADA BLS 500UND,CORPORACION PROMELAB E I R L,purchases
2026-02-25,5020,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,ENVIPLAST E.I.R.L.,100,0.5084745763,0.6,50.8474576271,9.1525423729,60.0,False,False,True,0.6,60.0,FRASCO ESMALTE 5ML VIDRIO TRANSPARENTE CON BROCHA Y TAPA,ENVIPLAST E I R L,purchases
2026-02-25,5045,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,200,0.313559322,0.37,62.7118644068,11.2881355932,74.0,False,False,True,0.37,74.0,FRASCO PLASTICO BLANCO 120ML CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2026-02-26,5131,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO  13*100MM,CORPORACION PROMELAB E.I.R.L.,5,0.5084745763,0.6,2.5423728814,0.4576271186,3.0,False,False,True,0.6,3.0,CEPILLO DE LIMPIEZA PARA TUBO DE ENSAYO 13 100MM,CORPORACION PROMELAB E I R L,purchases
2026-02-26,5296,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E.I.R.L.,25,1.7796610169,2.1,44.4915254237,8.0084745763,52.5,False,False,True,2.1,52.5,FRASCO PET NEGRO 250ML C TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E I R L,purchases
2026-02-26,5584,SOLO TAPA ESPUMERO B28,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,500,0.9557627119,1.1278,477.8813559322,86.0186440678,563.9,False,False,True,1.1278,563.9,SOLO TAPA ESPUMERO B28,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,purchases
2026-02-26,5586,ENVASE PEAD BLANCO CILINDRO 350ML,INVERSIONES AGO S.A.C.,500,0.5508474576,0.65,275.4237288136,49.5762711864,325.0,False,False,True,0.65,325.0,ENVASE PEAD BLANCO CILINDRO 350ML,INVERSIONES AGO S A C,purchases
2026-02-26,5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,1056,0.3644067797,0.43,384.813559322,69.266440678,454.08,False,False,True,0.43,454.08,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,INVERSIONES AGO S A C,purchases
2026-02-26,5285,SOLO MINI TRIGGER BLANCO B28,INVERSIONES AGO S.A.C.,400,0.4915254237,0.58,196.6101694915,35.3898305085,232.0,False,False,True,0.58,232.0,SOLO MINI TRIGGER BLANCO B28,INVERSIONES AGO S A C,purchases
2026-02-26,5275,SOLO TAPA PRESS N28.,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,500,0.2043389831,0.24112,102.1694915254,18.3905084746,120.56,False,False,True,0.24112,120.56,SOLO TAPA PRESS N28,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,purchases
2026-02-26,5415,BOTELLA PET TRANSPARENTE 30ML B28 C/TAPA,INVERSIONES AGO S.A.C.,1220,0.3177966102,0.375,387.7118644068,69.7881355932,457.5,False,False,True,0.375,457.5,BOTELLA PET TRANSPARENTE 30ML B28 C TAPA,INVERSIONES AGO S A C,purchases
2026-02-26,5514,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,CORPORACION PROMELAB E.I.R.L.,1,5.9322033898,7.0,5.9322033898,1.0677966102,7.0,False,False,True,7.0,7.0,PIPETA SEREOLOGICA GRADUADA VIDRIO 25ML,CORPORACION PROMELAB E I R L,purchases
2026-02-26,5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),CORPORACION PROMELAB E.I.R.L.,1,10.1694915254,12.0,10.1694915254,1.8305084746,12.0,False,False,True,12.0,12.0,VASO PRECIPITADO DE VIDRIO 1L BEAKER,CORPORACION PROMELAB E I R L,purchases
2026-02-28,5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,ENVIPLAST E.I.R.L.,25,1.1016949153,1.3,27.5423728814,4.9576271186,32.5,False,False,True,1.3,32.5,FRASCO PET COLORES BOSTON 120ML C TAPA ESPRAY B20,ENVIPLAST E I R L,purchases
2026-02-28,5276,POTE CREMERO DOBLE FONDO BLANCO IMPORTADO 30GR C/TAPA Y LAINA,VIPLASTIC S.A.C.,100,1.6949152542,2.0,169.4915254237,30.5084745763,200.0,False,False,True,2.0,200.0,POTE CREMERO DOBLE FONDO BLANCO IMPORTADO 30GR C TAPA Y LAINA,VIPLASTIC S A C,purchases
2026-02-28,5040,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,100,0.5762711864,0.68,57.6271186441,10.3728813559,68.0,False,False,True,0.68,68.0,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2026-02-28,5274,GOTERO VIDRIO PAVONADO 30ML B18 TAPA Y CHUPON,ENVIPLAST E.I.R.L.,50,1.2711864407,1.5,63.5593220339,11.4406779661,75.0,False,False,True,1.5,75.0,GOTERO VIDRIO PAVONADO 30ML B18 TAPA Y CHUPON,ENVIPLAST E I R L,purchases
2026-02-28,5329,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18,ENVIPLAST E.I.R.L.,50,0.9322033898,1.1,46.6101694915,8.3898305085,55.0,False,False,True,1.1,55.0,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C TAPA BAQUELITA B18,ENVIPLAST E I R L,purchases
2026-03-02,5588,TAPA DISPENSADORA NEGRO B28MM,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,1000,0.3866864407,0.45629,386.686440678,69.603559322,456.29,False,False,True,0.45629,456.29,TAPA DISPENSADORA NEGRO B28MM,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,purchases
2026-03-02,5587,VASO DE PLASTICO GRADUADO ALTO RELIEVE 500ML ISOLAB,CRISTOFER IMPORT EIRL,6,11.8644067797,14.0,71.186440678,12.813559322,84.0,False,False,True,14.0,84.0,VASO DE PLASTICO GRADUADO ALTO RELIEVE 500ML ISOLAB,CRISTOFER IMPORT EIRL,purchases
2026-03-02,5180,POTE VIDRIO TRANSPARENTE 30GR C/TAPA METAL N43 MN,ENVIPLAST E.I.R.L.,200,0.8474576271,1.0,169.4915254237,30.5084745763,200.0,False,False,True,1.0,200.0,POTE VIDRIO TRANSPARENTE 30GR C TAPA METAL N43 MN,ENVIPLAST E I R L,purchases
2026-03-02,5561,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,ENVIPLAST E.I.R.L.,50,0.6779661017,0.8,33.8983050847,6.1016949153,40.0,False,False,True,0.8,40.0,FRASCO ESMALTE VIDRIO TRANSPARENTE OVALADO 8ML CON BROCHA Y TAPA,ENVIPLAST E I R L,purchases
2026-03-03,5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),CORPORACION PROMELAB E.I.R.L.,2,8.4745762712,10.0,16.9491525424,3.0508474576,20.0,False,False,True,10.0,20.0,VASO PRECIPITADO DE VIDRIO 1L BEAKER,CORPORACION PROMELAB E I R L,purchases
2026-03-03,5590,FIOLA 1L VIDRIO,CORPORACION PROMELAB E.I.R.L.,1,16.9491525424,20.0,16.9491525424,3.0508474576,20.0,False,False,True,20.0,20.0,FIOLA 1L VIDRIO,CORPORACION PROMELAB E I R L,purchases
2026-03-03,5516,FIOLA DE VIDRIO 500,CORPORACION PROMELAB E.I.R.L.,1,12.7118644068,15.0,12.7118644068,2.2881355932,15.0,False,False,True,15.0,15.0,FIOLA DE VIDRIO 500,CORPORACION PROMELAB E I R L,purchases
2026-03-03,5491,PIPETAS PASTEUR ESTRILES 1ML BX100,CORPORACION PROMELAB E.I.R.L.,100,0.1271186441,0.15,12.7118644068,2.2881355932,15.0,False,False,True,0.15,15.0,PIPETAS PASTEUR ESTRILES 1ML BX100,CORPORACION PROMELAB E I R L,purchases
2026-03-03,5593,FRASCO PET AZUL 250ML C/TAPA DISPENSADORA N24,ENVIPLAST E.I.R.L.,24,1.7796610169,2.1,42.7118644068,7.6881355932,50.4,False,False,True,2.1,50.4,FRASCO PET AZUL 250ML C TAPA DISPENSADORA N24,ENVIPLAST E I R L,purchases
2026-03-03,5562,POTE PLASTICO BLANCO 20GR CON TAPA B40,ENVIPLAST E.I.R.L.,100,0.2033898305,0.24,20.3389830508,3.6610169492,24.0,False,False,True,0.24,24.0,POTE PLASTICO BLANCO 20GR CON TAPA B40,ENVIPLAST E I R L,purchases
2026-03-03,5134,POTE CREMERO VIDRIO TRANSPARENTE 50GR C/TAPA METALIZADA Y LAINA,ENVIPLAST E.I.R.L.,100,1.5254237288,1.8,152.5423728814,27.4576271186,180.0,False,False,True,1.8,180.0,POTE CREMERO VIDRIO TRANSPARENTE 50GR C TAPA METALIZADA Y LAINA,ENVIPLAST E I R L,purchases
2026-03-03,5258,PIPETAS PASTEUR ESTRILES 5ML (BLS100),CORPORACION PROMELAB E.I.R.L.,100,0.0847457627,0.1,8.4745762712,1.5254237288,10.0,False,False,True,0.1,10.0,PIPETAS PASTEUR ESTRILES 5ML BLS100,CORPORACION PROMELAB E I R L,purchases
2026-03-04,5171,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,50,1.4406779661,1.7,72.0338983051,12.9661016949,85.0,False,False,True,1.7,85.0,FRASCO VIDRIO TRANSPARENTE 250ML C TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2026-03-04,5094,PROBETA DE PLASTICO GRADUADA 100 ML,CORPORACION PROMELAB E.I.R.L.,50,5.0847457627,6.0,254.2372881356,45.7627118644,300.0,False,False,True,6.0,300.0,PROBETA DE PLASTICO GRADUADA 100 ML,CORPORACION PROMELAB E I R L,purchases
2026-03-04,5046,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,200,0.5762711864,0.68,115.2542372881,20.7457627119,136.0,False,False,True,0.68,136.0,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2026-03-04,5038,FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,105,0.3220338983,0.38,33.813559322,6.086440678,39.9,False,False,True,0.38,39.9,FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2026-03-04,5039,FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,100,0.3559322034,0.42,35.593220339,6.406779661,42.0,False,False,True,0.42,42.0,FRASCO PLASTICO AMBAR 120ML CON TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2026-03-04,5393,FRASCO PET BLANCO 60ML C/TAPA FLIP TOP N20,ENVIPLAST E.I.R.L.,105,0.8474576271,1.0,88.9830508475,16.0169491525,105.0,False,False,True,1.0,105.0,FRASCO PET BLANCO 60ML C TAPA FLIP TOP N20,ENVIPLAST E I R L,purchases
2026-03-04,5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,ENVIPLAST E.I.R.L.,200,0.6779661017,0.8,135.593220339,24.406779661,160.0,False,False,True,0.8,160.0,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,ENVIPLAST E I R L,purchases
2026-03-04,5235,BOMBA ATOMIZADORA ACANALADO N28 410 BLANCO,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,1200,0.2658898305,0.31375,319.0677966102,57.4322033898,376.5,False,False,True,0.31375,376.5,BOMBA ATOMIZADORA ACANALADO N28 410 BLANCO,IMPORTACIONES JIM SAN CHANG SOCIEDAD ANONIMA CERRADA,purchases
2026-03-04,5083,VASO PRECIPITADO DE VIDRIO 1L (BEAKER),MATRAZ PERU E.I.R.L.,72,5.5762711864,6.58,401.4915254237,72.2684745763,473.76,False,False,True,6.58,473.76,VASO PRECIPITADO DE VIDRIO 1L BEAKER,MATRAZ PERU E I R L,purchases
2026-03-05,5563,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,MULTIGLASS & PLASTIC E.I.R.L.,100,0.5508474576,0.65,55.0847457627,9.9152542373,65.0,False,False,True,0.65,65.0,FRASCO PET AMBAR 60ML CON TAPA Y TAPON B28,MULTIGLASS PLASTIC E I R L,purchases
2026-03-05,0007,"GASTOS ADMINISTRITIVOS, MENAJES Y ONOMASTICOS",RINCON CERVECERO S.A.,1,197.7966101695,233.4,197.7966101695,35.6033898305,233.4,False,False,True,233.4,233.4,GASTOS ADMINISTRITIVOS MENAJES Y ONOMASTICOS,RINCON CERVECERO S A,purchases
2026-03-05,5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,ENVIPLAST E.I.R.L.,110,1.0169491525,1.2,111.8644067797,20.1355932203,132.0,False,False,True,1.2,132.0,GOTERO VIDRIO AMBAR 30ML C TAPA Y CHUPON C SEGURO,ENVIPLAST E I R L,purchases
2026-03-05,5594,POTE CREMERO SIMPLE C/ CINTILLO PLATEADO 200GR C/TAPA Y LAINA,MULTIGLASS & PLASTIC E.I.R.L.,25,2.7966101695,3.3,69.9152542373,12.5847457627,82.5,False,False,True,3.3,82.5,POTE CREMERO SIMPLE C CINTILLO PLATEADO 200GR C TAPA Y LAINA,MULTIGLASS PLASTIC E I R L,purchases
2026-03-05,5498,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,MULTIGLASS & PLASTIC E.I.R.L.,100,0.593220339,0.7,59.3220338983,10.6779661017,70.0,False,False,True,0.7,70.0,FRASCO PET AMBAR 120ML C TAPA Y TAPON N28,MULTIGLASS PLASTIC E I R L,purchases
2026-03-06,5114,GRADILLA ACRILICA PARA 50 TUBOS,CORPORACION PROMELAB E.I.R.L.,12,8.4745762712,10.0,101.6949152542,18.3050847458,120.0,False,False,True,10.0,120.0,GRADILLA ACRILICA PARA 50 TUBOS,CORPORACION PROMELAB E I R L,purchases
2026-03-06,5595,FRASCO GOTERO INTERNO VIDRIO AZUL 10ML B/18 C/TAPA,COMERCIAL FERRETERA SARASARA S.A.C.,500,0.7627118644,0.9,381.3559322034,68.6440677966,450.0,False,False,True,0.9,450.0,FRASCO GOTERO INTERNO VIDRIO AZUL 10ML B 18 C TAPA,COMERCIAL FERRETERA SARASARA S A C,purchases
2026-03-06,5596,CREMERO DE VIDRIO 50GR PAVONADO,MULTIGLASS & PLASTIC E.I.R.L.,50,2.5423728814,3.0,127.1186440678,22.8813559322,150.0,False,False,True,3.0,150.0,CREMERO DE VIDRIO 50GR PAVONADO,MULTIGLASS PLASTIC E I R L,purchases
2026-03-06,5173,FRASCO VIDRIO TRANSPARENTE 60ML C/TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,100,0.7627118644,0.9,76.2711864407,13.7288135593,90.0,False,False,True,0.9,90.0,FRASCO VIDRIO TRANSPARENTE 60ML C TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2026-03-07,5024,FRASCO PET BLANCO ESPUMERO 150ML CON TAPA,ENVIPLAST E.I.R.L.,100,2.3728813559,2.8,237.2881355932,42.7118644068,280.0,False,False,True,2.8,280.0,FRASCO PET BLANCO ESPUMERO 150ML CON TAPA,ENVIPLAST E I R L,purchases
2026-03-07,5195,TUBO COLAPSIBLE BLANCO 60ML C/TAPA,ENVIPLAST E.I.R.L.,100,1.2711864407,1.5,127.1186440678,22.8813559322,150.0,False,False,True,1.5,150.0,TUBO COLAPSIBLE BLANCO 60ML C TAPA,ENVIPLAST E I R L,purchases
2026-03-07,5212,FRASCO PET BLANCO ESPUMERO 100ML C/TAPA,ENVIPLAST E.I.R.L.,100,2.1186440678,2.5,211.8644067797,38.1355932203,250.0,False,False,True,2.5,250.0,FRASCO PET BLANCO ESPUMERO 100ML C TAPA,ENVIPLAST E I R L,purchases
2026-03-07,5596,CREMERO DE VIDRIO 50GR PAVONADO,ENVIPLAST E.I.R.L.,120,1.5254237288,1.8,183.0508474576,32.9491525424,216.0,False,False,True,1.8,216.0,CREMERO DE VIDRIO 50GR PAVONADO,ENVIPLAST E I R L,purchases
2026-03-07,5036,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,GENPLAST S.A.C.,3000,0.686440678,0.81,2059.3220338983,370.6779661017,2430.0,False,False,True,0.81,2430.0,FRASCO PLASTICO NATURAL 500ML CON TAPON Y TAPA B28MM,GENPLAST S A C,purchases
2026-03-07,5469,BALANZA DIGITAL,CORPORACION PROMELAB E.I.R.L.,7,8.4745762712,10.0,59.3220338983,10.6779661017,70.0,False,False,True,10.0,70.0,BALANZA DIGITAL,CORPORACION PROMELAB E I R L,purchases
2026-03-09,5172,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C/TAPA Y TAPON N28,ENVIPLAST E.I.R.L.,50,1.186440678,1.4,59.3220338983,10.6779661017,70.0,False,False,True,1.4,70.0,FRASCO VIDRIO TRANSPARENTE IMPORTADO 125ML C TAPA Y TAPON N28,ENVIPLAST E I R L,purchases
2026-03-10,5219,LATA DE ALUMINIO NEGRO 30GR C/TAPA,ENVIPLAST E.I.R.L.,50,1.2711864407,1.5,63.5593220339,11.4406779661,75.0,False,False,True,1.5,75.0,LATA DE ALUMINIO NEGRO 30GR C TAPA,ENVIPLAST E I R L,purchases
2026-03-10,5220,LATA DE ALUMINIO NEGRO 50GR C/TAPA,ENVIPLAST E.I.R.L.,50,1.3559322034,1.6,67.7966101695,12.2033898305,80.0,False,False,True,1.6,80.0,LATA DE ALUMINIO NEGRO 50GR C TAPA,ENVIPLAST E I R L,purchases
2026-03-10,5262,GOTERO PLASTICO BLANCO 10ML C/TAPA Y TAPON N15,ENVIPLAST E.I.R.L.,200,0.2542372881,0.3,50.8474576271,9.1525423729,60.0,False,False,True,0.3,60.0,GOTERO PLASTICO BLANCO 10ML C TAPA Y TAPON N15,ENVIPLAST E I R L,purchases
2026-03-10,5167,POTE CREMERO VIDRIO AMBAR 50GR C/TAPA NEGRA Y LAINA,ENVIPLAST E.I.R.L.,315,1.6949152542,2.0,533.8983050847,96.1016949153,630.0,False,False,True,2.0,630.0,POTE CREMERO VIDRIO AMBAR 50GR C TAPA NEGRA Y LAINA,ENVIPLAST E I R L,purchases
2026-03-10,5565,FRASCO DE VIDRIO AMBAR BOCA ANCHA TAPA AZUL 1L,CORPORACION PROMELAB E.I.R.L.,1,8.4745762712,10.0,8.4745762712,1.5254237288,10.0,False,False,True,10.0,10.0,FRASCO DE VIDRIO AMBAR BOCA ANCHA TAPA AZUL 1L,CORPORACION PROMELAB E I R L,purchases
2026-03-11,5285,SOLO MINI TRIGGER BLANCO B28,INVERSIONES AGO S.A.C.,2000,0.4915254237,0.58,983.0508474576,176.9491525424,1160.0,False,False,True,0.58,1160.0,SOLO MINI TRIGGER BLANCO B28,INVERSIONES AGO S A C,purchases
2026-03-11,5177,POTE VIDRIO TRANSPARENTE 212GR BAJA TAPA METAL N63,ENVASES DEL PERU WILDOR EIRL,120,1.3559322034,1.6,162.7118644068,29.2881355932,192.0,False,False,True,1.6,192.0,POTE VIDRIO TRANSPARENTE 212GR BAJA TAPA METAL N63,ENVASES DEL PERU WILDOR EIRL,purchases
2026-03-11,5174,FRASCO VIDRIO TRANSPARENTE 250ML C/TAPA DE METAL,ENVASES DEL PERU WILDOR EIRL,216,1.3559322034,1.6,292.8813559322,52.7186440678,345.6,False,False,True,1.6,345.6,FRASCO VIDRIO TRANSPARENTE 250ML C TAPA DE METAL,ENVASES DEL PERU WILDOR EIRL,purchases
2026-03-11,5597,POTE DE VIDRIO RECTO TRANPARENTE C/ TAPA METALIZADA 458ML,ENVASES DEL PERU WILDOR EIRL,96,1.5254237288,1.8,146.4406779661,26.3593220339,172.8,False,False,True,1.8,172.8,POTE DE VIDRIO RECTO TRANPARENTE C TAPA METALIZADA 458ML,ENVASES DEL PERU WILDOR EIRL,purchases
2026-03-11,5359,FRASCO VIDRIO TRANSPARENTE 1.7 LT CON T/100,ENVASES DEL PERU WILDOR EIRL,55,4.3527372881,5.13623,239.4005508475,43.0920991525,282.49,False,False,True,5.13623,282.49,FRASCO VIDRIO TRANSPARENTE 1 7 LT CON T 100,ENVASES DEL PERU WILDOR EIRL,purchases
2026-03-11,5366,FRASCO COLMENA 746 C/TAPA 77,ENVASES DEL PERU WILDOR EIRL,128,3.2203389831,3.8,412.2033898305,74.1966101695,486.4,False,False,True,3.8,486.4,FRASCO COLMENA 746 C TAPA 77,ENVASES DEL PERU WILDOR EIRL,purchases
2026-03-11,5365,FRASCO VID TRANSPARENTE 370ML BAJO C/TAPA 77,ENVASES DEL PERU WILDOR EIRL,100,1.7796610169,2.1,177.9661016949,32.0338983051,210.0,False,False,True,2.1,210.0,FRASCO VID TRANSPARENTE 370ML BAJO C TAPA 77,ENVASES DEL PERU WILDOR EIRL,purchases
2026-03-11,5372,FRASCO VIDRIO TRANSPARENTE 458ML C/TAPA 82,ENVASES DEL PERU WILDOR EIRL,108,1.9629745763,2.31631,212.0012542373,38.1602257627,250.16,False,False,True,2.31631,250.16,FRASCO VIDRIO TRANSPARENTE 458ML C TAPA 82,ENVASES DEL PERU WILDOR EIRL,purchases
2026-03-11,5453,FRASCO BULLET 120ML C/TAPA ATOMIZADOR,INVERSIONES AGO S.A.C.,1500,0.7627118644,0.9,1144.0677966102,205.9322033898,1350.0,False,False,True,0.9,1350.0,FRASCO BULLET 120ML C TAPA ATOMIZADOR,INVERSIONES AGO S A C,purchases
2026-03-12,5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,ENVIPLAST E.I.R.L.,200,0.5508474576,0.65,110.1694915254,19.8305084746,130.0,False,False,True,0.65,130.0,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,ENVIPLAST E I R L,purchases
2026-03-12,5027,PASTILLERO PLASTICO BLANCO 90GR CON TAPA,ENVIPLAST E.I.R.L.,150,0.6101694915,0.72,91.5254237288,16.4745762712,108.0,False,False,True,0.72,108.0,PASTILLERO PLASTICO BLANCO 90GR CON TAPA,ENVIPLAST E I R L,purchases
2026-03-12,5277,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,MULTIGLASS & PLASTIC E.I.R.L.,100,1.2711864407,1.5,127.1186440678,22.8813559322,150.0,False,False,True,1.5,150.0,POTE CREMERO DOBLE FONDO 60GR BLANCO C TAPA Y LAINA NACIONAL,MULTIGLASS PLASTIC E I R L,purchases
2026-03-13,5598,TAPA PRESS N°24,ENVIPLAST E.I.R.L.,50,0.6779661017,0.8,33.8983050847,6.1016949153,40.0,False,False,True,0.8,40.0,TAPA PRESS N 24,ENVIPLAST E I R L,purchases
2026-03-13,5069,PISETA 1LT,CORPORACION PROMELAB E.I.R.L.,110,4.2372881356,5.0,466.1016949153,83.8983050847,550.0,False,False,True,5.0,550.0,PISETA 1LT,CORPORACION PROMELAB E I R L,purchases
2026-03-13,5296,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E.I.R.L.,100,1.7796610169,2.1,177.9661016949,32.0338983051,210.0,False,False,True,2.1,210.0,FRASCO PET NEGRO 250ML C TAPA ESPRAY MINI PISTOLA N24,ENVIPLAST E I R L,purchases
2026-03-14,5509,TUBO COLAPSIBLE 30ML NATURAL C/TAPA,ENVIPLAST E.I.R.L.,50,1.1016949153,1.3,55.0847457627,9.9152542373,65.0,False,False,True,1.3,65.0,TUBO COLAPSIBLE 30ML NATURAL C TAPA,ENVIPLAST E I R L,purchases
2026-03-16,5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,ENVIPLAST E.I.R.L.,100,2.2033898305,2.6,220.3389830508,39.6610169492,260.0,False,False,True,2.6,260.0,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C TAPA Y TAPON,ENVIPLAST E I R L,purchases
2026-03-17,5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,1584,0.3559322034,0.42,563.7966101695,101.4833898305,665.28,False,False,True,0.42,665.28,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,INVERSIONES AGO S A C,purchases
2026-03-17,5285,SOLO MINI TRIGGER BLANCO B28,INVERSIONES AGO S.A.C.,3000,0.4830508475,0.57,1449.1525423729,260.8474576271,1710.0,False,False,True,0.57,1710.0,SOLO MINI TRIGGER BLANCO B28,INVERSIONES AGO S A C,purchases
2026-03-17,5334,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA,INVERSIONES AGO S.A.C.,698,0.3389830508,0.4,236.6101694915,42.5898305085,279.2,False,False,True,0.4,279.2,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA,INVERSIONES AGO S A C,purchases
2026-03-18,5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,ENVIPLAST E.I.R.L.,110,1.0169491525,1.2,111.8644067797,20.1355932203,132.0,False,False,True,1.2,132.0,GOTERO VIDRIO AMBAR 30ML C TAPA Y CHUPON C SEGURO,ENVIPLAST E I R L,purchases
2026-03-19,5092,PROBETA DE PLASTICO GRADUADA 10 ML,CORPORACION PROMELAB E.I.R.L.,2,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,False,True,2.0,4.0,PROBETA DE PLASTICO GRADUADA 10 ML,CORPORACION PROMELAB E I R L,purchases
2026-03-19,5239,VIAL VIDRIO TRANSPARENTE 10ML B20 C/TAPA BUTILO,ENVIPLAST E.I.R.L.,100,0.3813559322,0.45,38.1355932203,6.8644067797,45.0,False,False,True,0.45,45.0,VIAL VIDRIO TRANSPARENTE 10ML B20 C TAPA BUTILO,ENVIPLAST E I R L,purchases
2026-03-19,5311,PROBETA PLASTICO 1L,CORPORACION PROMELAB E.I.R.L.,1,16.9491525424,20.0,16.9491525424,3.0508474576,20.0,False,False,True,20.0,20.0,PROBETA PLASTICO 1L,CORPORACION PROMELAB E I R L,purchases
2026-03-19,5277,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,MULTIGLASS & PLASTIC E.I.R.L.,50,1.2711864407,1.5,63.5593220339,11.4406779661,75.0,False,False,True,1.5,75.0,POTE CREMERO DOBLE FONDO 60GR BLANCO C TAPA Y LAINA NACIONAL,MULTIGLASS PLASTIC E I R L,purchases
2026-03-20,5128,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16*125-PYREX,RIVERA BAILON CIRO FELIX,50,2.2881355932,2.7,114.406779661,20.593220339,135.0,False,False,True,2.7,135.0,TUBO DE ENSAYO DE VIDRIO CON TAPA ROSCA 16 125 PYREX,RIVERA BAILON CIRO FELIX,purchases
