date,product_id,product_name,customer,quantity,unit_price_net,unit_price_gross,subtotal_net,tax_amount,total_gross,is_cancelled,is_cancelled_source,is_adjustment,is_active,analysis_unit_price,analysis_total,product_name_norm,customer_norm,source_dataset
2026-04-04,5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,PACHECO LAZARO FABIO NESTOR,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,PACHECO LAZARO FABIO NESTOR,sales
2026-04-04,5249,SOLO MINI TRIGGER NEGRO B28,PACHECO LAZARO FABIO NESTOR,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,SOLO MINI TRIGGER NEGRO B28,PACHECO LAZARO FABIO NESTOR,sales
2026-04-04,5478,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,VARIOS,2.0,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,2.0,4.0,FRASCO CILINDRO PET TRANSPARENTE 250ML B28 SIN TAPA,VARIOS,sales
2026-04-04,5007,TAPA DISPENSADORA BLANCO B28MM,VARIOS,2.0,1.2711864407,1.5,2.5423728814,0.4576271186,3.0,False,NO,False,True,1.5,3.0,TAPA DISPENSADORA BLANCO B28MM,VARIOS,sales
2026-04-04,5192,FRASCO PET CAMPANA BLANCO 300ML C/TAPA DISPENSADOR N28..,VARIOS,2.0,2.9661016949,3.5,5.9322033898,1.0677966102,7.0,False,NO,False,True,3.5,7.0,FRASCO PET CAMPANA BLANCO 300ML C TAPA DISPENSADOR N28,VARIOS,sales
2026-04-04,5317,FRASCO PARA GEL 30ML DE CARTERA,VARIOS,1.0,0.8474576271,1.0,0.8474576271,0.1525423729,1.0,False,NO,False,True,1.0,1.0,FRASCO PARA GEL 30ML DE CARTERA,VARIOS,sales
2026-04-06,5107,LAMINA PORTAOBJETO 7101 (PAQ. 50UND),VARIOS,1.0,4.2372881356,5.0,4.2372881356,0.7627118644,5.0,False,NO,False,True,5.0,5.0,LAMINA PORTAOBJETO 7101 PAQ 50UND,VARIOS,sales
2026-04-06,5141,LAMINILLA CUBREOBJETO 22*22MM*100UND,VARIOS,1.0,4.2372881356,5.0,4.2372881356,0.7627118644,5.0,False,NO,False,True,5.0,5.0,LAMINILLA CUBREOBJETO 22 22MM 100UND,VARIOS,sales
2026-04-06,5497,CAJA PARA PORTAOBJETOS *25UND,VARIOS,1.0,8.4745762712,10.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,10.0,10.0,CAJA PARA PORTAOBJETOS 25UND,VARIOS,sales
2026-04-06,5436,PAPEL LENTE 105,VARIOS,1.0,9.3220338983,11.0,9.3220338983,1.6779661017,11.0,False,NO,False,True,11.0,11.0,PAPEL LENTE 105,VARIOS,sales
2026-04-06,5225,PLACA PETRI VIDRIO 90*15,VARIOS,3.0,5.0847457627,6.0,15.2542372881,2.7457627119,18.0,False,NO,False,True,6.0,18.0,PLACA PETRI VIDRIO 90 15,VARIOS,sales
2026-04-06,5522,PLACA PETRI DE VIDRIO 60,VARIOS,2.0,4.2372881356,5.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,5.0,10.0,PLACA PETRI DE VIDRIO 60,VARIOS,sales
2026-04-06,5130,LUNA DE RELOJ DE VIDRIO DE LABORATORIO 100MM G-,VARIOS,2.0,8.4745762712,10.0,16.9491525424,3.0508474576,20.0,False,NO,False,True,10.0,20.0,LUNA DE RELOJ DE VIDRIO DE LABORATORIO 100MM G,VARIOS,sales
2026-04-06,5265,PIPETA SEREOLOGICA GRADUADA VIDRIO 5ML - CITOGLAS,VARIOS,5.0,7.6271186441,9.0,38.1355932203,6.8644067797,45.0,False,NO,False,True,9.0,45.0,PIPETA SEREOLOGICA GRADUADA VIDRIO 5ML CITOGLAS,VARIOS,sales
2026-04-06,5158,FRASCO VIDRIO AMBAR 100ML C/TAPA Y TAPON B18,VARIOS,2.0,1.6949152542,2.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,2.0,4.0,FRASCO VIDRIO AMBAR 100ML C TAPA Y TAPON B18,VARIOS,sales
2026-04-06,5250,TUBO CONICO CON TAPA ROSCA DE 15ML NO ESTERIL,VARIOS,2.0,0.8474576271,1.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,1.0,2.0,TUBO CONICO CON TAPA ROSCA DE 15ML NO ESTERIL,VARIOS,sales
2026-04-06,6,MATERIAL MEDICO estuche y hoja bisturio,VARIOS,1.0,19.0677966102,22.5,19.0677966102,3.4322033898,22.5,False,NO,False,True,22.5,22.5,MATERIAL MEDICO ESTUCHE Y HOJA BISTURIO,VARIOS,sales
2026-04-06,5014,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,VARIOS,20.0,0.4237288136,0.5,8.4745762712,1.5254237288,10.0,False,NO,False,True,0.5,10.0,POTE CREMERO SIMPLE 30GR CON TAPA Y LAINA,VARIOS,sales
2026-04-06,5017,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,VARIOS,20.0,0.7711864407,0.91,15.4237288136,2.7762711864,18.2,False,NO,False,True,0.91,18.2,POTE CREMERO SIMPLE 60GR CON TAPA Y LAINA,VARIOS,sales
2026-04-06,5067,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,40.0,0.1694915254,0.2,6.7796610169,1.2203389831,8.0,False,NO,False,True,0.2,8.0,PIPETAS PASTEUR ESTRILES 3ML BX200,VARIOS,sales
2026-04-06,5122,POTE ACRILICO 10GR C/TAPA ROSCA,VARIOS,20.0,1.186440678,1.4,23.7288135593,4.2711864407,28.0,False,NO,False,True,1.4,28.0,POTE ACRILICO 10GR C TAPA ROSCA,VARIOS,sales
2026-04-06,5202,FRASCO ROLL-ON PAVONADO 10ML C/TAPON Y TAPA,VARIOS,10.0,1.4406779661,1.7,14.406779661,2.593220339,17.0,False,NO,False,True,1.7,17.0,FRASCO ROLL ON PAVONADO 10ML C TAPON Y TAPA,VARIOS,sales
2026-04-06,5003,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,20.0,0.8474576271,1.0,16.9491525424,3.0508474576,20.0,False,NO,False,True,1.0,20.0,FRASCO GOTERO VIDRIO AMBAR 20ML CON TAPA Y CHUPON,VARIOS,sales
2026-04-06,5533,FRASCO VIDRIO AMBAR IMPORTADO 125ML C/TAPA Y TAPON INTERNO. con ta,NAVARRO OJEDA DE CAYO ELSA YOVANA,100.0,1.0169491525,1.2,101.6949152542,18.3050847458,120.0,False,NO,False,True,1.2,120.0,FRASCO VIDRIO AMBAR IMPORTADO 125ML C TAPA Y TAPON INTERNO CON TA,NAVARRO OJEDA DE CAYO ELSA YOVANA,sales
2026-04-06,5007,TAPA DISPENSADORA BLANCO B28MM,NAVARRO OJEDA DE CAYO ELSA YOVANA,112.0,0.8474576271,1.0,94.9152542373,17.0847457627,112.0,False,NO,False,True,1.0,112.0,TAPA DISPENSADORA BLANCO B28MM,NAVARRO OJEDA DE CAYO ELSA YOVANA,sales
2026-04-06,5066,PISETA 500 ML,NAVARRO OJEDA DE CAYO ELSA YOVANA,1.0,4.6610169492,5.5,4.6610169492,0.8389830508,5.5,False,NO,False,True,5.5,5.5,PISETA 500 ML,NAVARRO OJEDA DE CAYO ELSA YOVANA,sales
2026-04-06,5255,VASELINERO 7GR,NAVARRO OJEDA DE CAYO ELSA YOVANA,200.0,0.2542372881,0.3,50.8474576271,9.1525423729,60.0,False,NO,False,True,0.3,60.0,VASELINERO 7GR,NAVARRO OJEDA DE CAYO ELSA YOVANA,sales
2026-04-06,5096,PLACA PETRI DE PLASTICO 90*15,VARIOS,15.0,4.2372881356,5.0,63.5593220339,11.4406779661,75.0,False,NO,False,True,5.0,75.0,PLACA PETRI DE PLASTICO 90 15,VARIOS,sales
2026-04-06,5206,LATA DE ALUMINIO PLATEADA 50GR C/TAPA,CARRILLO GUERRA DILVER ALEXANDER,1000.0,1.4406779661,1.7,1440.6779661017,259.3220338983,1700.0,False,NO,False,True,1.7,1700.0,LATA DE ALUMINIO PLATEADA 50GR C TAPA,CARRILLO GUERRA DILVER ALEXANDER,sales
2026-04-06,5168,POTE CREMERO VIDRIO AMBAR 100GR C/TAPA NEGRA Y LAINA,CARRILLO GUERRA DILVER ALEXANDER,1000.0,2.0338983051,2.4,2033.8983050847,366.1016949153,2400.0,False,NO,False,True,2.4,2400.0,POTE CREMERO VIDRIO AMBAR 100GR C TAPA NEGRA Y LAINA,CARRILLO GUERRA DILVER ALEXANDER,sales
2026-04-06,5077,GOTERO PLASTICO X 10ML NATURAL S/P B15MM C/TAPA Y TAPON,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,200.0,0.2542372881,0.3,50.8474576271,9.1525423729,60.0,False,NO,False,True,0.3,60.0,GOTERO PLASTICO X 10ML NATURAL S P B15MM C TAPA Y TAPON,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,sales
2026-04-06,5257,POTE PET TRANSPARENTE 250GR C/TAPA ROSCA,VARIOS,1.0,2.7966101695,3.3,2.7966101695,0.5033898305,3.3,False,NO,False,True,3.3,3.3,POTE PET TRANSPARENTE 250GR C TAPA ROSCA,VARIOS,sales
2026-04-06,5277,POTE CREMERO DOBLE FONDO 60GR BLANCO C/TAPA Y LAINA NACIONAL,VARIOS,3.0,2.5423728814,3.0,7.6271186441,1.3728813559,9.0,False,NO,False,True,3.0,9.0,POTE CREMERO DOBLE FONDO 60GR BLANCO C TAPA Y LAINA NACIONAL,VARIOS,sales
2026-04-06,5552,CREMERO SIMPLE 30GR C/ TAPA Y LAINA NEGRO,VARIOS,1.0,0.8474576271,1.0,0.8474576271,0.1525423729,1.0,False,NO,False,True,1.0,1.0,CREMERO SIMPLE 30GR C TAPA Y LAINA NEGRO,VARIOS,sales
2026-04-06,5256,TALQUERA PLASTICO 140GR C/TAPA Y REJILLA,VARIOS,2.0,3.3898305085,4.0,6.7796610169,1.2203389831,8.0,False,NO,False,True,4.0,8.0,TALQUERA PLASTICO 140GR C TAPA Y REJILLA,VARIOS,sales
2026-04-06,5181,POTE CREMERO DOBLE FONDO C/ CINTILLO PLATEADO 50GR C/TAPA Y LAINA,VARIOS,1.0,3.3898305085,4.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,4.0,4.0,POTE CREMERO DOBLE FONDO C CINTILLO PLATEADO 50GR C TAPA Y LAINA,VARIOS,sales
2026-04-06,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,VARIOS,1.0,1.6949152542,2.0,1.6949152542,0.3050847458,2.0,False,NO,False,True,2.0,2.0,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,VARIOS,sales
2026-04-06,5044,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,VARIOS,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO PLASTICO BLANCO 60ML CON TAPA Y TAPON N28,VARIOS,sales
2026-04-07,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,ARISTOS ABC SERVICIOS GENERALES SRL,25.0,1.6101694915,1.9,40.2542372881,7.2457627119,47.5,False,NO,False,True,1.9,47.5,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,ARISTOS ABC SERVICIOS GENERALES SRL,sales
2026-04-07,5314,POTE PET TRANSPARENTE 1KG C/TAPA,JEMSA PERU S.A.C.,1.0,3.813559322,4.5,3.813559322,0.686440678,4.5,False,NO,False,True,4.5,4.5,POTE PET TRANSPARENTE 1KG C TAPA,JEMSA PERU S A C,sales
2026-04-07,5257,POTE PET TRANSPARENTE 250GR C/TAPA ROSCA,JEMSA PERU S.A.C.,1.0,2.9661016949,3.5,2.9661016949,0.5338983051,3.5,False,NO,False,True,3.5,3.5,POTE PET TRANSPARENTE 250GR C TAPA ROSCA,JEMSA PERU S A C,sales
2026-04-07,5511,POTE PET TRANSPARENTE 750ML C/TAPA,JEMSA PERU S.A.C.,1.0,3.3898305085,4.0,3.3898305085,0.6101694915,4.0,False,NO,False,True,4.0,4.0,POTE PET TRANSPARENTE 750ML C TAPA,JEMSA PERU S A C,sales
2026-04-07,5327,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.,JEMSA PERU S.A.C.,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,FRASCO PET 1LT TRANSPARENTE C TAPA Y TAPON N28,JEMSA PERU S A C,sales
2026-04-07,5334,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA con tapon,JEMSA PERU S.A.C.,1.0,1.2711864407,1.5,1.2711864407,0.2288135593,1.5,False,NO,False,True,1.5,1.5,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA CON TAPON,JEMSA PERU S A C,sales
2026-04-07,5399,BARRA AGITADORA MAGNETICA C300 30*7.5 MM (AGITADOR MAGNETICO),LABGEO GROUP S.A.C.,14.0,11.0169491525,13.0,154.2372881356,27.7627118644,182.0,False,NO,False,True,13.0,182.0,BARRA AGITADORA MAGNETICA C300 30 7 5 MM AGITADOR MAGNETICO,LABGEO GROUP S A C,sales
2026-04-07,5139,PAPEL FILTRO RAPIDO X PLIEGO 50*50,LABGEO GROUP S.A.C.,90.0,1.6949152542,2.0,152.5423728814,27.4576271186,180.0,False,NO,False,True,2.0,180.0,PAPEL FILTRO RAPIDO X PLIEGO 50 50,LABGEO GROUP S A C,sales
2026-04-07,5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,LABGEO GROUP S.A.C.,2.0,14.406779661,17.0,28.813559322,5.186440678,34.0,False,NO,False,True,17.0,34.0,PROBETA DE VIDRIO GRADUADA C PICO 100 ML,LABGEO GROUP S A C,sales
2026-04-07,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,LABGEO GROUP S.A.C.,12.0,6.3559322034,7.5,76.2711864407,13.7288135593,90.0,False,NO,False,True,7.5,90.0,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,LABGEO GROUP S A C,sales
2026-04-07,5005,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,ASENJO CHE NARDA LUZ,12.0,1.9491525424,2.3,23.3898305085,4.2101694915,27.6,False,NO,False,True,2.3,27.6,FRASCO GOTERO VIDRIO AMBAR 50ML CON TAPA Y CHUPON,ASENJO CHE NARDA LUZ,sales
2026-04-07,5012,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,VARIOS,80.0,1.0593220339,1.25,84.7457627119,15.2542372881,100.0,False,NO,False,True,1.25,100.0,PROBADOR VIDRIO TRASPARENTE 10ML CON TAPA SPRAY,VARIOS,sales
2026-04-07,5011,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,20.0,0.9322033898,1.1,18.6440677966,3.3559322034,22.0,False,NO,False,True,1.1,22.0,PROBADOR VIDRIO TRASPARENTE 5ML CON TAPA SPRAY,VARIOS,sales
2026-04-08,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,LABGEO GROUP S.A.C.,12.0,6.3559322034,7.5,76.2711864407,13.7288135593,90.0,False,NO,False,True,7.5,90.0,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,LABGEO GROUP S A C,sales
2026-04-08,5091,PROBETA DE VIDRIO GRADUADA C/PICO 100 ML,LABGEO GROUP S.A.C.,2.0,14.406779661,17.0,28.813559322,5.186440678,34.0,False,NO,False,True,17.0,34.0,PROBETA DE VIDRIO GRADUADA C PICO 100 ML,LABGEO GROUP S A C,sales
2026-04-08,5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,VARIOS,4.0,2.5423728814,3.0,10.1694915254,1.8305084746,12.0,False,NO,False,True,3.0,12.0,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,VARIOS,sales
2026-04-08,5196,TUBO COLAPSIBLE BLANCO 100ML C/TAPA,VARIOS,3.0,2.1186440678,2.5,6.3559322034,1.1440677966,7.5,False,NO,False,True,2.5,7.5,TUBO COLAPSIBLE BLANCO 100ML C TAPA,VARIOS,sales
2026-04-08,5019,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,4.0,1.6949152542,2.0,6.7796610169,1.2203389831,8.0,False,NO,False,True,2.0,8.0,FRASCO BULLET 60ML CON TAPA ATOMIZADOR,VARIOS,sales
2026-04-08,5482,FRASCO VIDRIO 85ML T/43 C/TAPA PLASTICO N43 BLANCO,MOLITALIA S.A,30.0,1.2711864407,1.5,38.1355932203,6.8644067797,45.0,False,NO,False,True,1.5,45.0,FRASCO VIDRIO 85ML T 43 C TAPA PLASTICO N43 BLANCO,MOLITALIA S A,sales
2026-04-08,5335,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA,CORPORACION TRS S.A.C.,18.0,1.6949152542,2.0,30.5084745763,5.4915254237,36.0,False,NO,False,True,2.0,36.0,BOTELLA PET TRANSPARENTE 1LT 37GR B28 SIN TAPA,CORPORACION TRS S A C,sales
2026-04-08,5064,GATILLO PULVERIZADOR 28/410,CORPORACION TRS S.A.C.,12.0,1.2711864407,1.5,15.2542372881,2.7457627119,18.0,False,NO,False,True,1.5,18.0,GATILLO PULVERIZADOR 28 410,CORPORACION TRS S A C,sales
2026-04-08,5007,TAPA DISPENSADORA BLANCO B28MM,CORPORACION TRS S.A.C.,6.0,1.2711864407,1.5,7.6271186441,1.3728813559,9.0,False,NO,False,True,1.5,9.0,TAPA DISPENSADORA BLANCO B28MM,CORPORACION TRS S A C,sales
2026-04-08,5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,VARIOS,5.0,1.8644067797,2.2,9.3220338983,1.6779661017,11.0,False,NO,False,True,2.2,11.0,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,VARIOS,sales
2026-04-08,5396,GOTERO PET TRANSPARENTE 30ML C/ TAPA Y CHUPON N18,COCINA CON ALMA S.A.C.,4.0,1.6949152542,2.0,6.7796610169,1.2203389831,8.0,False,NO,False,True,2.0,8.0,GOTERO PET TRANSPARENTE 30ML C TAPA Y CHUPON N18,COCINA CON ALMA S A C,sales
2026-04-08,5296,FRASCO PET NEGRO 250ML C/TAPA ESPRAY MINI PISTOLA N24,VARIOS,1.0,2.9661016949,3.5,2.9661016949,0.5338983051,3.5,False,NO,False,True,3.5,3.5,FRASCO PET NEGRO 250ML C TAPA ESPRAY MINI PISTOLA N24,VARIOS,sales
2026-04-08,5040,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28 CON TAPA MINIGATILLO,VARIOS,2.0,2.9661016949,3.5,5.9322033898,1.0677966102,7.0,False,NO,False,True,3.5,7.0,FRASCO PLASTICO AMBAR 250ML CON TAPA Y TAPON N28 CON TAPA MINIGATILLO,VARIOS,sales
2026-04-08,5096,PLACA PETRI DE PLASTICO 90*15,VARIOS,10.0,0.5084745763,0.6,5.0847457627,0.9152542373,6.0,False,NO,False,True,0.6,6.0,PLACA PETRI DE PLASTICO 90 15,VARIOS,sales
2026-04-08,5038,FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28,"ECOLOGY, RESEARCH AND MENTORING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ER & M SRL",500.0,0.5084745763,0.6,254.2372881356,45.7627118644,300.0,False,NO,False,True,0.6,300.0,FRASCO PLASTICO AMBAR 60ML CON TAPA Y TAPON N28,ECOLOGY RESEARCH AND MENTORING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA ER M SRL,sales
2026-04-08,5084,VASO PRECIPITADO DE VIDRIO 500 ML (BEAKER),"ECOLOGY, RESEARCH AND MENTORING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ER & M SRL",1.0,10.1694915254,12.0,10.1694915254,1.8305084746,12.0,False,NO,False,True,12.0,12.0,VASO PRECIPITADO DE VIDRIO 500 ML BEAKER,ECOLOGY RESEARCH AND MENTORING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA ER M SRL,sales
2026-04-08,5185,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C/TAPA Y TAPON,"ECOLOGY, RESEARCH AND MENTORING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ER & M SRL",12.0,3.3898305085,4.0,40.6779661017,7.3220338983,48.0,False,NO,False,True,4.0,48.0,FRASCO PLASTICO INSECTICIDA BLANCO 500ML C TAPA Y TAPON,ECOLOGY RESEARCH AND MENTORING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA ER M SRL,sales
2026-04-08,5495,FRASCO PLASTICO INSECTICIDA 250ML C/TAPA Y TAPON,"ECOLOGY, RESEARCH AND MENTORING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - ER & M SRL",12.0,2.5423728814,3.0,30.5084745763,5.4915254237,36.0,False,NO,False,True,3.0,36.0,FRASCO PLASTICO INSECTICIDA 250ML C TAPA Y TAPON,ECOLOGY RESEARCH AND MENTORING SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA ER M SRL,sales
2026-04-08,5085,VASO PRECIPITADO DE VIDRIO 250 ML (BEAKER) G-,UNITRADE S.A.C.,2.0,6.3559322034,7.5,12.7118644068,2.2881355932,15.0,False,NO,False,True,7.5,15.0,VASO PRECIPITADO DE VIDRIO 250 ML BEAKER G,UNITRADE S A C,sales
2026-04-08,5089,PROBETA DE VIDRIO GRADUADA C/PICO 10 ML,UNITRADE S.A.C.,1.0,5.9322033898,7.0,5.9322033898,1.0677966102,7.0,False,NO,False,True,7.0,7.0,PROBETA DE VIDRIO GRADUADA C PICO 10 ML,UNITRADE S A C,sales
2026-04-08,5065,PISETA 250ML,VARIOS,3.0,3.813559322,4.5,11.4406779661,2.0593220339,13.5,False,NO,False,True,4.5,13.5,PISETA 250ML,VARIOS,sales
2026-04-08,5096,PLACA PETRI DE PLASTICO 90*15,VARIOS,1.0,5.0847457627,6.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,6.0,6.0,PLACA PETRI DE PLASTICO 90 15,VARIOS,sales
2026-04-08,5498,FRASCO PET AMBAR 120ML C/TAPA Y TAPON N28,SIMEON LLOCLLA AUGUSTO HERMINIO,35.0,1.0653753027,1.2571428571,37.2881355932,6.7118644068,44.0,False,NO,False,True,1.2571428571,44.0,FRASCO PET AMBAR 120ML C TAPA Y TAPON N28,SIMEON LLOCLLA AUGUSTO HERMINIO,sales
2026-04-08,5006,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,SIMEON LLOCLLA AUGUSTO HERMINIO,3.0,2.5423728814,3.0,7.6271186441,1.3728813559,9.0,False,NO,False,True,3.0,9.0,FRASCO GOTERO VIDRIO AMBAR 100ML CON TAPA Y CHUPON,SIMEON LLOCLLA AUGUSTO HERMINIO,sales
2026-04-08,5034,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B/28,INBIOMEDIC S.A.C.,5.0,1.6949152542,2.0,8.4745762712,1.5254237288,10.0,False,NO,False,True,2.0,10.0,FRASCO PLASTICO NATURAL 120ML CON TAPON Y TAPA B 28,INBIOMEDIC S A C,sales
2026-04-08,5033,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,INBIOMEDIC S.A.C.,20.0,0.8474576271,1.0,16.9491525424,3.0508474576,20.0,False,NO,False,True,1.0,20.0,FRASCO PLASTICO NATURAL 30ML CON TAPON Y TAPA N28,INBIOMEDIC S A C,sales
2026-04-08,5278,POTE PASTILLERO PLASTICO BLANCO 19GR C/TAPA B/20,INBIOMEDIC S.A.C.,5.0,0.6779661017,0.8,3.3898305085,0.6101694915,4.0,False,NO,False,True,0.8,4.0,POTE PASTILLERO PLASTICO BLANCO 19GR C TAPA B 20,INBIOMEDIC S A C,sales
2026-04-08,5190,MECHERO DE ALCOHOL 250ML,VARIOS,1.0,6.3559322034,7.5,6.3559322034,1.1440677966,7.5,False,NO,False,True,7.5,7.5,MECHERO DE ALCOHOL 250ML,VARIOS,sales
2026-04-08,5025,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,VARIOS,20.0,0.8474576271,1.0,16.9491525424,3.0508474576,20.0,False,NO,False,True,1.0,20.0,PASTILLERO PLASTICO BLANCO 40GR CON TAPA,VARIOS,sales
2026-04-08,5026,PASTILLERO PLASTICO BLANCO 60GR CON TAPA,VARIOS,30.0,1.2711864407,1.5,38.1355932203,6.8644067797,45.0,False,NO,False,True,1.5,45.0,PASTILLERO PLASTICO BLANCO 60GR CON TAPA,VARIOS,sales
2026-04-08,5511,POTE PET TRANSPARENTE 750ML C/TAPA,VARIOS,1.0,5.0847457627,6.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,6.0,6.0,POTE PET TRANSPARENTE 750ML C TAPA,VARIOS,sales
2026-04-09,5046,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,COROIMPORT S.A.C.,3.0,2.1186440678,2.5,6.3559322034,1.1440677966,7.5,False,NO,False,True,2.5,7.5,FRASCO PLASTICO BLANCO 250ML CON TAPA Y TAPON N28,COROIMPORT S A C,sales
2026-04-09,5182,STAPA ESPRAY PLASTICO BLANCO N28 C/SOBRE TAPA ALTA,COROIMPORT S.A.C.,3.0,1.6949152542,2.0,5.0847457627,0.9152542373,6.0,False,NO,False,True,2.0,6.0,STAPA ESPRAY PLASTICO BLANCO N28 C SOBRE TAPA ALTA,COROIMPORT S A C,sales
2026-04-09,5073,FRASCO BULLET 75ML CON TAPA	ATOMIZADOR,COMERCIAL MAR ROJO S.A.C,50.0,1.0169491525,1.2,50.8474576271,9.1525423729,60.0,False,NO,False,True,1.2,60.0,FRASCO BULLET 75ML CON TAPA ATOMIZADOR,COMERCIAL MAR ROJO S A C,sales
2026-04-09,5327,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.,COMERCIAL MAR ROJO S.A.C,8.0,1.6949152542,2.0,13.5593220339,2.4406779661,16.0,False,NO,False,True,2.0,16.0,FRASCO PET 1LT TRANSPARENTE C TAPA Y TAPON N28,COMERCIAL MAR ROJO S A C,sales
2026-04-09,5182,STAPA ESPRAY PLASTICO BLANCO N28 C/SOBRE TAPA ALTA,COMERCIAL MAR ROJO S.A.C,8.0,0.8474576271,1.0,6.7796610169,1.2203389831,8.0,False,NO,False,True,1.0,8.0,STAPA ESPRAY PLASTICO BLANCO N28 C SOBRE TAPA ALTA,COMERCIAL MAR ROJO S A C,sales
2026-04-09,5043,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,BOTICAS HOMEOPATICAS DEL PERU S.A.C.,0.0,0.0,0.0,0.0,0.0,0.0,True,SI,False,False,0.0,0.0,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,BOTICAS HOMEOPATICAS DEL PERU S A C,sales
2026-04-09,5043,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,BOTICAS HOMEOPATICAS DEL PERU S.A.C.,200.0,0.4703389831,0.555,94.0677966102,16.9322033898,111.0,False,NO,False,True,0.555,111.0,FRASCO PLASTICO BLANCO 30ML CON TAPA Y TAPON N28,BOTICAS HOMEOPATICAS DEL PERU S A C,sales
2026-04-09,5065,PISETA 250ML,VARIOS,2.0,3.813559322,4.5,7.6271186441,1.3728813559,9.0,False,NO,False,True,4.5,9.0,PISETA 250ML,VARIOS,sales
