product_id,product_name,query,query_tokens,matched_tokens,unmatched_tokens,matched_attributes_json,retrievability_score,top1_found,top5_found,top10_found,best_match_product_id,best_match_product_name,best_match_score
5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,FRASCO|VIDRIO|TRANSPARENTE|15ML|B18|TAPA|ESPRAY,FRASCO|VIDRIO|TRANSPARENTE|15ML|TAPA|ESPRAY,B18,"{""product_type"": [""FRASCO""], ""accessory"": [""ESPRAY"", ""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""15ML""], ""material_family"": [""VIDRIO""]}",0.8571,True,True,True,5300,FRASCO VIDRIO TRANSPARENTE 15ML B18 C/TAPA ESPRAY,3.7185
5301,MORTERO CON PILON DE PORCELANA 90MM,MORTERO CON PILON DE PORCELANA 90MM,MORTERO|PILON|PORCELANA|90MM,,MORTERO|PILON|PORCELANA|90MM,{},0.0,True,True,True,5301,MORTERO CON PILON DE PORCELANA 90MM,2.7569
5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,FRASCO|VIDRIO|BOCA|ANCHA|TAPA|AZUL|250ML,FRASCO|VIDRIO|BOCA|TAPA|AZUL|250ML,ANCHA,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""BOCA""], ""material"": [""VIDRIO""], ""color"": [""AZUL""], ""capacity_text"": [""250ML""], ""material_family"": [""VIDRIO""]}",0.8571,True,True,True,5302,FRASCO DE VIDRIO BOCA ANCHA TAPA AZUL 250ML,3.7159
5303,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u),TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u),TUBO|ENSAYO|VIDRIO|13|100MM|BX250U,TUBO|ENSAYO|VIDRIO,13|100MM|BX250U,"{""product_type"": [""TUBO""], ""subtype"": [""ENSAYO"", ""TUBO""], ""material"": [""VIDRIO""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5303,TUBO DE ENSAYO DE VIDRIO 13*100MM (bx250u),3.3179
5304,TAPON BUTILO ROJO N13,TAPON BUTILO ROJO N13,TAPON|BUTILO|ROJO|N13,ROJO,TAPON|BUTILO|N13,"{""color"": [""ROJO""]}",0.25,True,True,True,5304,TAPON BUTILO ROJO N13,3.0411
5305,PROBADOR PLASTICO 12ML ESPRAY COLORES,PROBADOR PLASTICO 12ML ESPRAY COLORES,PROBADOR|PLASTICO|12ML|ESPRAY|COLORES,PLASTICO|12ML|ESPRAY,PROBADOR|COLORES,"{""accessory"": [""ESPRAY""], ""material"": [""PLASTICO""], ""capacity_text"": [""12ML""], ""material_family"": [""PLASTICO""]}",0.6,True,True,True,5305,PROBADOR PLASTICO 12ML ESPRAY COLORES,3.4295
5306,AZUL METILENO 500ML,AZUL METILENO 500ML,AZUL|METILENO|500ML,AZUL|500ML,METILENO,"{""color"": [""AZUL""], ""capacity_text"": [""500ML""]}",0.6667,True,True,True,5306,AZUL METILENO 500ML,3.4972
5307,LUGOL PARASITOLOGICO MRCS,LUGOL PARASITOLOGICO MRCS,LUGOL|PARASITOLOGICO|MRCS,,LUGOL|PARASITOLOGICO|MRCS,{},0.0,True,True,True,5307,LUGOL PARASITOLOGICO MRCS,2.7569
5308,TUVO CONICO TAPA AZUL 50ML C/FALDON,TUVO CONICO TAPA AZUL 50ML C/FALDON,TUVO|CONICO|TAPA|AZUL|50ML|FALDON,CONICO|TAPA|AZUL|50ML,TUVO|FALDON,"{""product_type"": [""TAPA""], ""accessory"": [""TAPA""], ""shape"": [""CONICO""], ""color"": [""AZUL""], ""capacity_text"": [""50ML""]}",0.6667,True,True,True,5308,TUVO CONICO TAPA AZUL 50ML C/FALDON,3.5013
5309,GRADILLA 7*3 21T CONICO 50MM,GRADILLA 7*3 21T CONICO 50MM,GRADILLA|21T|CONICO|50MM,CONICO,GRADILLA|21T|50MM,"{""shape"": [""CONICO""]}",0.25,True,True,True,5309,GRADILLA 7*3 21T CONICO 50MM,3.0389
5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,FRASCO|PET|TRANSPARENTE|250ML|TAPA|PRESS|N24,FRASCO|PET|TRANSPARENTE|250ML|TAPA,PRESS|N24,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""250ML""]}",0.7143,True,True,True,5310,FRASCO PET TRANSPARENTE 250ML C/TAPA PRESS N24,3.5614
5311,PROBETA PLASTICO 1L,PROBETA PLASTICO 1L,PROBETA|PLASTICO|1L,PLASTICO|1L,PROBETA,"{""material"": [""PLASTICO""], ""capacity_text"": [""1L""], ""material_family"": [""PLASTICO""]}",0.6667,True,True,True,5311,PROBETA PLASTICO 1L,3.4994
5312,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE,VIDRIO|TUBULAR|20ML|TAPA|BAQUELITA|N24|LAINA|CARTON|PTFE,TUBULAR|20ML|TAPA|LAINA|CARTON,VIDRIO|BAQUELITA|N24|PTFE,"{""product_type"": [""TAPA""], ""subtype"": [""LAINA""], ""accessory"": [""LAINA"", ""TAPA""], ""shape"": [""TUBULAR""], ""material"": [""CARTON""], ""capacity_text"": [""20ML""], ""material_family"": [""CARTON""]}",0.5556,True,True,True,5312,VIDRIO TUBULAR 20ML C/TAPA BAQUELITA N24 Y LAINA CARTON PTFE,3.3841
5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,FRASCO|PET|COLORES|CILINDRICO|120ML|TAPA|ESPRAY|N20,FRASCO|PET|CILINDRICO|120ML|TAPA|ESPRAY,COLORES|N20,"{""product_type"": [""FRASCO""], ""accessory"": [""ESPRAY"", ""TAPA""], ""shape"": [""CILINDRICO""], ""material"": [""PET""], ""capacity_text"": [""120ML""]}",0.75,True,True,True,5313,FRASCO PET DE COLORES CILINDRICO 120ML C/TAPA ESPRAY N20,3.6027
5314,POTE PET TRANSPARENTE 1KG C/TAPA,POTE PET TRANSPARENTE 1KG C/TAPA,POTE|PET|TRANSPARENTE|1KG|TAPA,POTE|PET|TRANSPARENTE|1KG|TAPA,,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""1KG""]}",1.0,True,True,True,5314,POTE PET TRANSPARENTE 1KG C/TAPA,3.8748
5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,FRASCO|PLASTICO|INSECTICIDA|125ML|TAPA|TAPON,FRASCO|PLASTICO|125ML|TAPA,INSECTICIDA|TAPON,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PLASTICO""], ""capacity_text"": [""125ML""], ""material_family"": [""PLASTICO""]}",0.6667,True,True,True,5315,FRASCO PLASTICO INSECTICIDA 125ML C/TAPA Y TAPON,3.5041
5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,GOTERO|VIDRIO|AMBAR|30ML|TAPA|CHUPON|SEGURO,GOTERO|VIDRIO|AMBAR|30ML|TAPA|CHUPON,SEGURO,"{""product_type"": [""GOTERO""], ""subtype"": [""CHUPON""], ""accessory"": [""CHUPON"", ""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""30ML""], ""material_family"": [""VIDRIO""]}",0.8571,True,True,True,5316,GOTERO VIDRIO AMBAR 30ML C/TAPA Y CHUPON C/SEGURO,3.7137
5317,FRASCO PARA GEL 30ML DE CARTERA,FRASCO PARA GEL 30ML DE CARTERA,FRASCO|GEL|30ML|CARTERA,FRASCO|30ML,GEL|CARTERA,"{""product_type"": [""FRASCO""], ""capacity_text"": [""30ML""]}",0.5,True,True,True,5317,FRASCO PARA GEL 30ML DE CARTERA,3.3179
5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,FRASCO|PET|BLANCO|60ML|TAPA|PRESS|N20,FRASCO|PET|BLANCO|60ML|TAPA,PRESS|N20,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""BLANCO""], ""capacity_text"": [""60ML""]}",0.7143,True,True,True,5318,FRASCO PET BLANCO 60ML C/TAPA PRESS N20,3.5614
5319,CRIOBOX PARA 50CRIOVIALES,CRIOBOX PARA 50CRIOVIALES,CRIOBOX|50CRIOVIALES,,CRIOBOX|50CRIOVIALES,{},0.0,True,True,True,5319,CRIOBOX PARA 50CRIOVIALES,2.7569
5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,POTE VIDRIO AMBAR 200GR B45 C/TAPA,POTE|VIDRIO|AMBAR|200GR|B45|TAPA,POTE|VIDRIO|AMBAR|200GR|TAPA,B45,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""200GR""], ""material_family"": [""VIDRIO""]}",0.8333,True,True,True,5320,POTE VIDRIO AMBAR 200GR B45 C/TAPA,3.6897
5321,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,BOMBA|DISPENSADORA|GALONERA|28|410|ACANALADO|COLOR|BLANCO,ACANALADO|BLANCO,BOMBA|DISPENSADORA|GALONERA|28|410|COLOR,"{""feature"": [""ACANALADO""], ""color"": [""BLANCO""]}",0.25,True,True,True,5321,BOMBA DISPENSADORA PARA GALONERA 28/410 ACANALADO COLOR BLANCO,3.0429
5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,FRASCO|VIDRIO|TRANSPARENTE|100ML|PERFUME|TAPA|SPRAY|METALIZADO|N18,FRASCO|VIDRIO|TRANSPARENTE|100ML|TAPA,PERFUME|SPRAY|METALIZADO|N18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""100ML""], ""material_family"": [""VIDRIO""]}",0.5556,True,True,True,5322,FRASCO VIDRIO TRANSPARENTE 100ML PERFUME C/TAPA SPRAY METALIZADO N18,3.3851
5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,VASO|DOSIFICADOR|PLASTICO|GRADUADO|15ML,DOSIFICADOR|PLASTICO|GRADUADO|15ML,VASO,"{""subtype"": [""DOSIFICADOR""], ""feature"": [""GRADUADO""], ""material"": [""PLASTICO""], ""capacity_text"": [""15ML""], ""material_family"": [""PLASTICO""]}",0.8,True,True,True,5323,VASO DOSIFICADOR PLASTICO GRADUADO 15ML,3.6479
5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,FRASCO|BLANCO|TIPO|LAVABAJILLA|650ML|TAPA|FLIT|TOP|B28,FRASCO|BLANCO|650ML|TAPA,TIPO|LAVABAJILLA|FLIT|TOP|B28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""color"": [""BLANCO""], ""capacity_text"": [""650ML""]}",0.4444,True,True,True,5324,FRASCO BLANCO TIPO LAVABAJILLA 650ML C/TAPA FLIT TOP B28,3.2609
5325,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA,POTE|VIDRIO|AMBAR|IMPORTADO|120GR|38|TAPA,POTE|VIDRIO|AMBAR|IMPORTADO|120GR|TAPA,38,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""feature"": [""IMPORTADO""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""120GR""], ""material_family"": [""VIDRIO""]}",0.8571,True,True,True,5325,POTE VIDRIO AMBAR IMPORTADO 120GR B/38 C/TAPA,3.7168
5326,CORCHO BAJO N4,CORCHO BAJO N4,CORCHO|BAJO|N4,,CORCHO|BAJO|N4,{},0.0,True,True,True,5326,CORCHO BAJO N4,2.7569
5327,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.,FRASCO|PET|1LT|TRANSPARENTE|TAPA|TAPON|N28,FRASCO|PET|TRANSPARENTE|TAPA,1LT|TAPON|N28,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""]}",0.5714,True,True,True,5327,FRASCO PET 1LT TRANSPARENTE C/TAPA Y TAPON N28.,3.4042
5328,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,ROLL|ON|VIDRIO|TRANSPARENTE|50ML|TAPA|BLANCA,VIDRIO|TRANSPARENTE|50ML|TAPA,ROLL|ON|BLANCA,"{""product_type"": [""TAPA""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""50ML""], ""material_family"": [""VIDRIO""]}",0.5714,True,True,True,5328,ROLL-ON VIDRIO TRANSPARENTE 50ML C/TAPA BLANCA,3.3965
5329,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18,FRASCO|VIDRIO|TRANSPARENTE|TUBULAR|10ML|TAPA|BAQUELITA|B18,FRASCO|VIDRIO|TRANSPARENTE|TUBULAR|10ML|TAPA,BAQUELITA|B18,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""shape"": [""TUBULAR""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""10ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5329,FRASCO VIDRIO TRANSPARENTE TUBULAR 10ML C/TAPA BAQUELITA B18,3.599
5330,BOMBA PARA PIPETA,BOMBA PARA PIPETA,BOMBA|PIPETA,,BOMBA|PIPETA,{},0.0,True,True,True,5330,BOMBA PARA PIPETA,2.761
5331,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA,BOTELLA|PET|TRANSPARENTE|120ML|B28|TAPA,PET|TRANSPARENTE|120ML|TAPA,BOTELLA|B28,"{""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""120ML""]}",0.6667,True,True,True,5331,BOTELLA PET TRANSPARENTE 120ML B28 SIN TAPA,3.5073
5332,isopos *100und,isopos *100und,ISOPOS|100UND,,ISOPOS|100UND,{},0.0,True,True,True,5332,isopos *100und,2.7569
5333,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON,BOTELLA|PET|TRANSPARENTE|250ML|B28|TAPA|TAPON,PET|TRANSPARENTE|250ML|TAPA,BOTELLA|B28|TAPON,"{""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""250ML""]}",0.5714,True,True,True,5333,BOTELLA PET TRANSPARENTE 250ML B28 C/TAPA Y TAPON,3.4026
5334,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA,BOTELLA|PET|TRANSPARENTE|500ML|B28|TAPA,PET|TRANSPARENTE|500ML|TAPA,BOTELLA|B28,"{""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""500ML""]}",0.6667,True,True,True,5334,BOTELLA PET TRANSPARENTE 500ML B28 SIN TAPA,3.5073
5335,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA,BOTELLA|PET|TRANSPARENTE|1LT|37GR|B28|TAPA,PET|TRANSPARENTE|TAPA,BOTELLA|1LT|37GR|B28,"{""accessory"": [""TAPA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""]}",0.4286,True,True,True,5335,BOTELLA PET TRANSPARENTE 1LT (37gr) B28 SIN TAPA,3.2454
5336,PET CAMPANA TRANSPARENTE 300ML S/T B28..,PET CAMPANA TRANSPARENTE 300ML S/T B28..,PET|CAMPANA|TRANSPARENTE|300ML|B28,PET|CAMPANA|TRANSPARENTE|300ML,B28,"{""subtype"": [""CAMPANA""], ""material"": [""PET""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""300ML""]}",0.8,True,True,True,5336,PET CAMPANA TRANSPARENTE 300ML S/T B28..,3.653
5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,PROBADOR|VIDRIO|5ML|METALIZADO|RECARGABLE,VIDRIO|5ML,PROBADOR|METALIZADO|RECARGABLE,"{""material"": [""VIDRIO""], ""capacity_text"": [""5ML""], ""material_family"": [""VIDRIO""]}",0.4,True,True,True,5337,PROBADOR DE VIDRIO 5ML METALIZADO RECARGABLE,3.2039
5338,TAPA CHUPON BLANCO B28,TAPA CHUPON BLANCO B28,TAPA|CHUPON|BLANCO|B28,TAPA|CHUPON|BLANCO,B28,"{""product_type"": [""TAPA""], ""subtype"": [""CHUPON""], ""accessory"": [""CHUPON"", ""TAPA""], ""color"": [""BLANCO""]}",0.75,True,True,True,5338,TAPA CHUPON BLANCO B28,3.5929
5339,FRASCO DE VIDRIO AMBAR 200ML BOCA 28,FRASCO DE VIDRIO AMBAR 200ML BOCA 28,FRASCO|VIDRIO|AMBAR|200ML|BOCA|28,FRASCO|VIDRIO|AMBAR|200ML|BOCA,28,"{""product_type"": [""FRASCO""], ""feature"": [""BOCA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""200ML""], ""material_family"": [""VIDRIO""]}",0.8333,True,True,True,5339,FRASCO DE VIDRIO AMBAR 200ML BOCA 28,3.6886
5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,FRASCO|PET|COLORES|BOSTON|120ML|TAPA|ESPRAY|B20,FRASCO|PET|120ML|TAPA|ESPRAY,COLORES|BOSTON|B20,"{""product_type"": [""FRASCO""], ""accessory"": [""ESPRAY"", ""TAPA""], ""material"": [""PET""], ""capacity_text"": [""120ML""]}",0.625,True,True,True,5340,FRASCO PET COLORES BOSTON 120ML C/TAPA ESPRAY B20,3.4646
5341,GUANTES BOX*100UND,GUANTES BOX*100UND,GUANTES|BOX|100UND,,GUANTES|BOX|100UND,{},0.0,True,True,True,5341,GUANTES BOX*100UND,2.7569
5342,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,FRASCO|VIDRIO|BOCA|ANCHA|TRANSPARENTE|TAPA|AZUL|100ML,FRASCO|VIDRIO|BOCA|TAPA|AZUL|100ML,ANCHA|TRANSPARENTE,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""BOCA""], ""material"": [""VIDRIO""], ""color"": [""AZUL""], ""capacity_text"": [""100ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5342,FRASCO DE VIDRIO BOCA ANCHA TRANSPARENTE TAPA AZUL 100ml,3.598
5343,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 100ML,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 100ML,FRASCO|VIDRIO|BOCA|ANCHA|AMBAR|TAPA|AZUL|100ML,FRASCO|VIDRIO|BOCA|AMBAR|TAPA|100ML,ANCHA|AZUL,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""BOCA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""100ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5343,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 100ML,3.598
5344,TAPA FLIT TOP B28,TAPA FLIT TOP B28,TAPA|FLIT|TOP|B28,TAPA,FLIT|TOP|B28,"{""product_type"": [""TAPA""], ""accessory"": [""TAPA""]}",0.25,True,True,True,5344,TAPA FLIT TOP B28,3.0389
5345,EMBUDO PLASTICO,EMBUDO PLASTICO,EMBUDO|PLASTICO,PLASTICO,EMBUDO,"{""material"": [""PLASTICO""], ""material_family"": [""PLASTICO""]}",0.5,True,True,True,5345,EMBUDO PLASTICO,3.311
5346,PHMETRO COMBO SUELOS 4 EN 1 (PH-HUMEDAD-TEMP-LUZ SOLAR) TPH01803,PHMETRO COMBO SUELOS 4 EN 1 (PH-HUMEDAD-TEMP-LUZ SOLAR) TPH01803,PHMETRO|COMBO|SUELOS|PH|HUMEDAD|TEMP|LUZ|SOLAR|TPH01803,,PHMETRO|COMBO|SUELOS|PH|HUMEDAD|TEMP|LUZ|SOLAR|TPH01803,{},0.0,True,True,True,5346,PHMETRO COMBO SUELOS 4 EN 1 (PH-HUMEDAD-TEMP-LUZ SOLAR) TPH01803,2.7639
5347,BAGUETA O VARILLA DE VIDRIO 30ML,BAGUETA O VARILLA DE VIDRIO 30ML,BAGUETA|VARILLA|VIDRIO|30ML,VIDRIO|30ML,BAGUETA|VARILLA,"{""material"": [""VIDRIO""], ""capacity_text"": [""30ML""], ""material_family"": [""VIDRIO""]}",0.5,True,True,True,5347,BAGUETA O VARILLA DE VIDRIO 30ML,3.3139
5348,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 250ML,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 250ML,FRASCO|VIDRIO|BOCA|ANCHA|AMBAR|TAPA|AZUL|250ML,FRASCO|VIDRIO|BOCA|AMBAR|TAPA|250ML,ANCHA|AZUL,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""feature"": [""BOCA""], ""material"": [""VIDRIO""], ""color"": [""AMBAR""], ""capacity_text"": [""250ML""], ""material_family"": [""VIDRIO""]}",0.75,True,True,True,5348,FRASCO DE VIDRIO BOCA ANCHA AMBAR TAPA AZUL 250ML,3.598
5349,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,BURETA|VIDRIO|GRADUADO|10ML|LLAVE,VIDRIO|GRADUADO|10ML,BURETA|LLAVE,"{""feature"": [""GRADUADO""], ""material"": [""VIDRIO""], ""capacity_text"": [""10ML""], ""material_family"": [""VIDRIO""]}",0.6,True,True,True,5349,BURETA DE VIDRIO GRADUADO DE 10ML CON LLAVE DE VIDRIO,3.4261
5350,PAPEL INDICADOR DE PH,PAPEL INDICADOR DE PH,PAPEL|INDICADOR|PH,PAPEL,INDICADOR|PH,"{""material"": [""PAPEL""], ""material_family"": [""PAPEL""]}",0.3333,True,True,True,5350,PAPEL INDICADOR DE PH,3.1361
5351,FRAGANCIA BEBE POETT 10ML,FRAGANCIA BEBE POETT 10ML,FRAGANCIA|BEBE|POETT|10ML,10ML,FRAGANCIA|BEBE|POETT,"{""capacity_text"": [""10ML""]}",0.25,True,True,True,5351,FRAGANCIA BEBE POETT 10ML,3.036
5352,FRAGANCIA BRISA MARINA 10ML,FRAGANCIA BRISA MARINA 10ML,FRAGANCIA|BRISA|MARINA|10ML,10ML,FRAGANCIA|BRISA|MARINA,"{""capacity_text"": [""10ML""]}",0.25,True,True,True,5352,FRAGANCIA BRISA MARINA 10ML,3.036
5353,FRAGANCIA CHICA FRESA 10ML,FRAGANCIA CHICA FRESA 10ML,FRAGANCIA|CHICA|FRESA|10ML,10ML,FRAGANCIA|CHICA|FRESA,"{""capacity_text"": [""10ML""]}",0.25,True,True,True,5353,FRAGANCIA CHICA FRESA 10ML,3.036
5354,FRAGANCIA CHICLE 10ML,FRAGANCIA CHICLE 10ML,FRAGANCIA|CHICLE|10ML,10ML,FRAGANCIA|CHICLE,"{""capacity_text"": [""10ML""]}",0.3333,True,True,True,5354,FRAGANCIA CHICLE 10ML,3.1277
5355,FRAGANCIA CT. PRIMAVERA POETT 10ML,FRAGANCIA CT. PRIMAVERA POETT 10ML,FRAGANCIA|CT|PRIMAVERA|POETT|10ML,10ML,FRAGANCIA|CT|PRIMAVERA|POETT,"{""capacity_text"": [""10ML""]}",0.2,True,True,True,5355,FRAGANCIA CT. PRIMAVERA POETT 10ML,2.981
5356,FRAGANCIA LAVANDA CT POETT 10ML,FRAGANCIA LAVANDA CT POETT 10ML,FRAGANCIA|LAVANDA|CT|POETT|10ML,10ML,FRAGANCIA|LAVANDA|CT|POETT,"{""capacity_text"": [""10ML""]}",0.2,True,True,True,5356,FRAGANCIA LAVANDA CT POETT 10ML,2.981
5357,FRAGANCIA LIMON EXTREMO 10ML,FRAGANCIA LIMON EXTREMO 10ML,FRAGANCIA|LIMON|EXTREMO|10ML,10ML,FRAGANCIA|LIMON|EXTREMO,"{""capacity_text"": [""10ML""]}",0.25,True,True,True,5357,FRAGANCIA LIMON EXTREMO 10ML,3.036
5358,FRAGANCIA MANZANA 10ML,FRAGANCIA MANZANA 10ML,FRAGANCIA|MANZANA|10ML,10ML,FRAGANCIA|MANZANA,"{""capacity_text"": [""10ML""]}",0.3333,True,True,True,5358,FRAGANCIA MANZANA 10ML,3.1277
5359,FRASCO VIDRIO TRANSPARENTE 1.7 LT CON T/100,FRASCO VIDRIO TRANSPARENTE 1.7 LT CON T/100,FRASCO|VIDRIO|TRANSPARENTE|LT|100,FRASCO|VIDRIO|TRANSPARENTE,LT|100,"{""product_type"": [""FRASCO""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""material_family"": [""VIDRIO""]}",0.6,True,True,True,5359,FRASCO VIDRIO TRANSPARENTE 1.7 LT CON T/100,3.432
5360,POTE VIDRIO TRANSPARENTE 1L C/TAPA 100,POTE VIDRIO TRANSPARENTE 1L C/TAPA 100,POTE|VIDRIO|TRANSPARENTE|1L|TAPA|100,POTE|VIDRIO|TRANSPARENTE|1L|TAPA,100,"{""product_type"": [""POTE""], ""accessory"": [""TAPA""], ""material"": [""VIDRIO""], ""color"": [""TRANSPARENTE""], ""capacity_text"": [""1L""], ""material_family"": [""VIDRIO""]}",0.8333,True,True,True,5360,POTE VIDRIO TRANSPARENTE 1L C/TAPA 100,3.6886
5361,FRASCO ESPARRAGUERO 370ML C/TAPA 63,FRASCO ESPARRAGUERO 370ML C/TAPA 63,FRASCO|ESPARRAGUERO|370ML|TAPA|63,FRASCO|370ML|TAPA,ESPARRAGUERO|63,"{""product_type"": [""FRASCO""], ""accessory"": [""TAPA""], ""capacity_text"": [""370ML""]}",0.6,True,True,True,5361,FRASCO ESPARRAGUERO 370ML C/TAPA 63,3.4295
